Date,Sector,Net
2019-02-18,Consumer Staples,0.1302
2019-02-18,Real Estate,0.0513
2019-02-18,Communication Services,0.0606
2019-02-18,Currency,0
2019-02-18,Industrials,0.1446
2019-02-18,Financials,0.1638
2019-02-19,Real Estate,0.0515
2019-02-19,Materials,0.0314
2019-02-19,Communication Services,0.0605
2019-02-19,Consumer Staples,0.1306
2019-02-19,Financials,0.1621
2019-02-19,Currency,0
2019-02-19,Information Technology,0.0006
2019-02-19,Index,0.0683
2019-02-19,Consumer Discretionary,0.3298
2019-02-19,Industrials,0.1432
2019-02-20,Materials,0.0335
2019-02-20,Real Estate,0.0507
2019-02-20,Consumer Discretionary,0.3302
2019-02-20,Communication Services,0.06
2019-02-20,Financials,0.1648
2019-02-20,Index,0.0687
2019-02-20,Consumer Staples,0.1301
2019-02-20,Currency,0
2019-02-20,Industrials,0.1413
2019-02-20,Information Technology,0.0007
2019-02-21,Information Technology,0.0007
2019-02-21,Communication Services,0.0601
2019-02-21,Financials,0.1636
2019-02-21,Consumer Discretionary,0.332
2019-02-21,Currency,0
2019-02-21,Consumer Staples,0.1303
2019-02-21,Index,0.0684
2019-02-21,Real Estate,0.0519
2019-02-21,Industrials,0.1393
2019-02-21,Materials,0.0339
2019-02-22,Financials,0.1629
2019-02-22,Consumer Staples,0.1335
2019-02-22,Materials,0.0344
2019-02-22,Industrials,0.139
2019-02-22,Information Technology,0.0007
2019-02-22,Communication Services,0.0584
2019-02-22,Currency,0
2019-02-22,Real Estate,0.0518
2019-02-22,Consumer Discretionary,0.3324
2019-02-22,Index,0.0692
2019-02-25,Real Estate,0.0522
2019-02-25,Index,0.0697
2019-02-25,Consumer Discretionary,0.3333
2019-02-25,Communication Services,0.0587
2019-02-25,Currency,0
2019-02-25,Industrials,0.1349
2019-02-25,Consumer Staples,0.1316
2019-02-25,Information Technology,0.0008
2019-02-25,Financials,0.1636
2019-02-25,Materials,0.0346
2019-02-26,Currency,0
2019-02-26,Materials,0.0353
2019-02-26,Index,0.0711
2019-02-26,Real Estate,0.0502
2019-02-26,Consumer Staples,0.1321
2019-02-26,Communication Services,0.0601
2019-02-26,Information Technology,0.0008
2019-02-26,Industrials,0.1334
2019-02-26,Financials,0.1633
2019-02-26,Consumer Discretionary,0.3311
2019-02-27,Information Technology,0.0009
2019-02-27,Materials,0.0365
2019-02-27,Index,0.068
2019-02-27,Consumer Discretionary,0.3323
2019-02-27,Communication Services,0.0623
2019-02-27,Financials,0.1634
2019-02-27,Real Estate,0.0504
2019-02-27,Industrials,0.1331
2019-02-27,Consumer Staples,0.1338
2019-02-27,Currency,0
2019-02-28,Index,0.0602
2019-02-28,Currency,0
2019-02-28,Real Estate,0.0503
2019-02-28,Consumer Discretionary,0.3323
2019-02-28,Communication Services,0.066
2019-02-28,Consumer Staples,0.137
2019-02-28,Information Technology,0.0008
2019-02-28,Industrials,0.1314
2019-02-28,Materials,0.0381
2019-02-28,Financials,0.1643
2019-03-01,Currency,0
2019-03-01,Information Technology,0.0009
2019-03-01,Communication Services,0.0651
2019-03-01,Financials,0.1678
2019-03-01,Real Estate,0.049
2019-03-01,Materials,0.0386
2019-03-01,Index,0.0595
2019-03-01,Consumer Discretionary,0.3417
2019-03-01,Industrials,0.1272
2019-03-01,Consumer Staples,0.1347
2019-03-04,Consumer Staples,0.1372
2019-03-04,Industrials,0.1332
2019-03-04,Real Estate,0.049
2019-03-04,Index,0.0451
2019-03-04,Financials,0.1689
2019-03-04,Consumer Discretionary,0.347
2019-03-04,Currency,0
2019-03-04,Communication Services,0.064
2019-03-04,Materials,0.039
2019-03-04,Health Care,0
2019-03-04,Information Technology,0.0009
2019-03-05,Industrials,0.1307
2019-03-05,Consumer Discretionary,0.3495
2019-03-05,Communication Services,0.0618
2019-03-05,Real Estate,0.0478
2019-03-05,Financials,0.1737
2019-03-05,Index,0.0443
2019-03-05,Information Technology,0.0009
2019-03-05,Materials,0.038
2019-03-05,Health Care,0
2019-03-05,Consumer Staples,0.1344
2019-03-05,Currency,0
2019-03-06,Currency,0
2019-03-06,Information Technology,0.0008
2019-03-06,Materials,0.0368
2019-03-06,Real Estate,0.047
2019-03-06,Financials,0.1781
2019-03-06,Communication Services,0.0622
2019-03-06,Industrials,0.1309
2019-03-06,Health Care,0
2019-03-06,Index,0.044
2019-03-06,Consumer Staples,0.1336
2019-03-06,Consumer Discretionary,0.3508
2019-03-07,Financials,0.1805
2019-03-07,Communication Services,0.0612
2019-03-07,Index,0.0373
2019-03-07,Information Technology,0.0008
2019-03-07,Real Estate,0.0477
2019-03-07,Consumer Staples,0.1327
2019-03-07,Currency,0
2019-03-07,Materials,0.0375
2019-03-07,Health Care,0
2019-03-07,Industrials,0.1301
2019-03-07,Consumer Discretionary,0.3535
2019-03-08,Health Care,0
2019-03-08,Currency,0
2019-03-08,Information Technology,0.0008
2019-03-08,Financials,0.1814
2019-03-08,Index,0.0372
2019-03-08,Industrials,0.1312
2019-03-08,Communication Services,0.0603
2019-03-08,Materials,0.0385
2019-03-08,Real Estate,0.0476
2019-03-08,Consumer Discretionary,0.3524
2019-03-08,Consumer Staples,0.1325
2019-03-11,Communication Services,0.0608
2019-03-11,Real Estate,0.0467
2019-03-11,Financials,0.1814
2019-03-11,Index,0.0373
2019-03-11,Health Care,0
2019-03-11,Materials,0.0378
2019-03-11,Currency,0
2019-03-11,Industrials,0.1277
2019-03-11,Consumer Staples,0.1326
2019-03-11,Information Technology,0.0009
2019-03-11,Consumer Discretionary,0.3567
2019-03-12,Health Care,0
2019-03-12,Real Estate,0.0465
2019-03-12,Industrials,0.1289
2019-03-12,Financials,0.1808
2019-03-12,Currency,0
2019-03-12,Consumer Staples,0.1333
2019-03-12,Materials,0.0382
2019-03-12,Information Technology,0.0008
2019-03-12,Communication Services,0.0632
2019-03-12,Consumer Discretionary,0.3544
2019-03-12,Index,0.0375
2019-03-13,Materials,0.0389
2019-03-13,Consumer Discretionary,0.3533
2019-03-13,Consumer Staples,0.1329
2019-03-13,Communication Services,0.0645
2019-03-13,Information Technology,0.0008
2019-03-13,Currency,0
2019-03-13,Financials,0.1805
2019-03-13,Real Estate,0.047
2019-03-13,Industrials,0.1262
2019-03-13,Health Care,0
2019-03-13,Index,0.0376
2019-03-14,Real Estate,0.0464
2019-03-14,Consumer Staples,0.1323
2019-03-14,Materials,0.0378
2019-03-14,Communication Services,0.0646
2019-03-14,Index,0.0387
2019-03-14,Health Care,0
2019-03-14,Industrials,0.1268
2019-03-14,Financials,0.183
2019-03-14,Consumer Discretionary,0.3515
2019-03-14,Currency,0
2019-03-14,Information Technology,0.0008
2019-03-15,Index,0.0341
2019-03-15,Consumer Discretionary,0.351
2019-03-15,Information Technology,0.0032
2019-03-15,Consumer Staples,0.1316
2019-03-15,Financials,0.1825
2019-03-15,Materials,0.0382
2019-03-15,Currency,0
2019-03-15,Industrials,0.1254
2019-03-15,Health Care,0
2019-03-15,Communication Services,0.0674
2019-03-15,Real Estate,0.0457
2019-03-18,Real Estate,0.0458
2019-03-18,Financials,0.1818
2019-03-18,Consumer Discretionary,0.3526
2019-03-18,Consumer Staples,0.1316
2019-03-18,Information Technology,0.0044
2019-03-18,Materials,0.0383
2019-03-18,Communication Services,0.0695
2019-03-18,Index,0.0342
2019-03-18,Industrials,0.124
2019-03-18,Currency,0
2019-03-18,Health Care,0
2019-03-19,Information Technology,0.0053
2019-03-19,Real Estate,0.0464
2019-03-19,Consumer Staples,0.1323
2019-03-19,Index,0.0343
2019-03-19,Financials,0.1814
2019-03-19,Consumer Discretionary,0.347
2019-03-19,Industrials,0.1194
2019-03-19,Communication Services,0.0744
2019-03-19,Currency,0
2019-03-19,Health Care,0
2019-03-19,Materials,0.0386
2019-03-20,Health Care,0
2019-03-20,Real Estate,0.0469
2019-03-20,Industrials,0.1199
2019-03-20,Index,0.0345
2019-03-20,Materials,0.0383
2019-03-20,Consumer Discretionary,0.3421
2019-03-20,Consumer Staples,0.1286
2019-03-20,Financials,0.1835
2019-03-20,Information Technology,0.0071
2019-03-20,Communication Services,0.0789
2019-03-20,Currency,0
2019-03-21,Industrials,0.119
2019-03-21,Consumer Discretionary,0.3404
2019-03-21,Communication Services,0.0838
2019-03-21,Health Care,0
2019-03-21,Real Estate,0.047
2019-03-21,Currency,0
2019-03-21,Index,0.0234
2019-03-21,Consumer Staples,0.1304
2019-03-21,Materials,0.0389
2019-03-21,Financials,0.1836
2019-03-21,Information Technology,0.0081
2019-03-22,Index,0.0189
2019-03-22,Financials,0.1839
2019-03-22,Health Care,0
2019-03-22,Information Technology,0.008
2019-03-22,Industrials,0.1176
2019-03-22,Currency,0
2019-03-22,Communication Services,0.0902
2019-03-22,Real Estate,0.0475
2019-03-22,Consumer Discretionary,0.3354
2019-03-22,Materials,0.038
2019-03-22,Consumer Staples,0.1312
2019-03-25,Communication Services,0.0914
2019-03-25,Consumer Staples,0.1322
2019-03-25,Consumer Discretionary,0.333
2019-03-25,Real Estate,0.0477
2019-03-25,Financials,0.1823
2019-03-25,Materials,0.0377
2019-03-25,Information Technology,0.0077
2019-03-25,Industrials,0.1173
2019-03-25,Health Care,0
2019-03-25,Index,0.0238
2019-03-25,Currency,0
2019-03-26,Materials,0.0376
2019-03-26,Real Estate,0.0468
2019-03-26,Financials,0.1849
2019-03-26,Health Care,0
2019-03-26,Consumer Discretionary,0.3294
2019-03-26,Industrials,0.1147
2019-03-26,Currency,0
2019-03-26,Index,0.0265
2019-03-26,Consumer Staples,0.133
2019-03-26,Communication Services,0.0919
2019-03-26,Information Technology,0.0082
2019-03-27,Currency,0
2019-03-27,Real Estate,0.0465
2019-03-27,Financials,0.1883
2019-03-27,Industrials,0.1137
2019-03-27,Information Technology,0.0103
2019-03-27,Consumer Discretionary,0.3257
2019-03-27,Communication Services,0.0979
2019-03-27,Consumer Staples,0.1337
2019-03-27,Health Care,0
2019-03-27,Materials,0.0369
2019-03-27,Index,0.0231
2019-03-28,Industrials,0.1147
2019-03-28,Financials,0.1879
2019-03-28,Materials,0.0376
2019-03-28,Communication Services,0.1004
2019-03-28,Information Technology,0.0106
2019-03-28,Consumer Discretionary,0.3214
2019-03-28,Currency,0
2019-03-28,Health Care,0
2019-03-28,Consumer Staples,0.1345
2019-03-28,Real Estate,0.0465
2019-03-28,Index,0.023
2019-03-29,Financials,0.1914
2019-03-29,Industrials,0.1183
2019-03-29,Index,0.006
2019-03-29,Currency,0
2019-03-29,Communication Services,0.1017
2019-03-29,Real Estate,0.0475
2019-03-29,Information Technology,0.0107
2019-03-29,Consumer Staples,0.1381
2019-03-29,Health Care,0
2019-03-29,Materials,0.0374
2019-03-29,Consumer Discretionary,0.3288
2019-04-01,Health Care,0
2019-04-01,Communication Services,0.0998
2019-04-01,Materials,0.04
2019-04-01,Consumer Discretionary,0.3304
2019-04-01,Information Technology,0.0139
2019-04-01,Industrials,0.1157
2019-04-01,Consumer Staples,0.138
2019-04-01,Financials,0.1907
2019-04-01,Real Estate,0.048
2019-04-01,Index,0.006
2019-04-01,Currency,0
2019-04-02,Currency,0
2019-04-02,Information Technology,0.0157
2019-04-02,Health Care,0
2019-04-02,Consumer Staples,0.1382
2019-04-02,Index,0.006
2019-04-02,Real Estate,0.0478
2019-04-02,Financials,0.1904
2019-04-02,Materials,0.0401
2019-04-02,Consumer Discretionary,0.3223
2019-04-02,Communication Services,0.0996
2019-04-02,Industrials,0.1177
2019-04-03,Consumer Discretionary,0.3184
2019-04-03,Financials,0.1895
2019-04-03,Currency,0
2019-04-03,Materials,0.0397
2019-04-03,Health Care,0
2019-04-03,Real Estate,0.0478
2019-04-03,Industrials,0.1174
2019-04-03,Consumer Staples,0.1384
2019-04-03,Information Technology,0.0226
2019-04-03,Index,0.0027
2019-04-03,Communication Services,0.1014
2019-04-04,Financials,0.1882
2019-04-04,Information Technology,0.0222
2019-04-04,Currency,0
2019-04-04,Real Estate,0.0475
2019-04-04,Health Care,0
2019-04-04,Index,0.0035
2019-04-04,Consumer Discretionary,0.3157
2019-04-04,Materials,0.039
2019-04-04,Industrials,0.1178
2019-04-04,Consumer Staples,0.1408
2019-04-04,Communication Services,0.1015
2019-04-05,Index,0.0035
2019-04-05,Health Care,0
2019-04-05,Information Technology,0.0213
2019-04-05,Currency,0
2019-04-05,Industrials,0.116
2019-04-05,Materials,0.0395
2019-04-05,Real Estate,0.0476
2019-04-05,Financials,0.1911
2019-04-05,Communication Services,0.1021
2019-04-05,Consumer Discretionary,0.3153
2019-04-05,Consumer Staples,0.1409
2019-04-08,Consumer Staples,0.142
2019-04-08,Health Care,0
2019-04-08,Real Estate,0.0479
2019-04-08,Currency,0
2019-04-08,Financials,0.1898
2019-04-08,Information Technology,0.0225
2019-04-08,Industrials,0.1174
2019-04-08,Index,0.0047
2019-04-08,Consumer Discretionary,0.3149
2019-04-08,Communication Services,0.1012
2019-04-08,Materials,0.0402
2019-04-09,Index,0.0047
2019-04-09,Real Estate,0.048
2019-04-09,Financials,0.1911
2019-04-09,Materials,0.039
2019-04-09,Industrials,0.116
2019-04-09,Health Care,0
2019-04-09,Currency,0
2019-04-09,Communication Services,0.1006
2019-04-09,Consumer Staples,0.1417
2019-04-09,Information Technology,0.0222
2019-04-09,Consumer Discretionary,0.3181
2019-04-10,Real Estate,0.0482
2019-04-10,Materials,0.0381
2019-04-10,Consumer Discretionary,0.3138
2019-04-10,Currency,0
2019-04-10,Financials,0.1912
2019-04-10,Consumer Staples,0.1419
2019-04-10,Index,0.0047
2019-04-10,Health Care,0
2019-04-10,Communication Services,0.1015
2019-04-10,Industrials,0.1181
2019-04-10,Information Technology,0.0218
2019-04-11,Consumer Staples,0.1406
2019-04-11,Index,0.0047
2019-04-11,Materials,0.0383
2019-04-11,Health Care,0
2019-04-11,Real Estate,0.0481
2019-04-11,Currency,0
2019-04-11,Financials,0.1924
2019-04-11,Communication Services,0.1037
2019-04-11,Consumer Discretionary,0.3112
2019-04-11,Industrials,0.1171
2019-04-11,Information Technology,0.0212
2019-04-12,Health Care,0
2019-04-12,Consumer Discretionary,0.3112
2019-04-12,Industrials,0.1166
2019-04-12,Materials,0.0376
2019-04-12,Currency,0
2019-04-12,Financials,0.1911
2019-04-12,Real Estate,0.0487
2019-04-12,Communication Services,0.1048
2019-04-12,Index,0.0047
2019-04-12,Consumer Staples,0.14
2019-04-12,Information Technology,0.021
2019-04-15,Materials,0.0368
2019-04-15,Health Care,0
2019-04-15,Information Technology,0.0214
2019-04-15,Real Estate,0.0487
2019-04-15,Communication Services,0.1046
2019-04-15,Currency,0
2019-04-15,Index,0.0047
2019-04-15,Industrials,0.1172
2019-04-15,Consumer Staples,0.1389
2019-04-15,Consumer Discretionary,0.3119
2019-04-15,Financials,0.1911
2019-04-16,Currency,0
2019-04-16,Real Estate,0.0485
2019-04-16,Materials,0.0366
2019-04-16,Consumer Discretionary,0.3102
2019-04-16,Industrials,0.1169
2019-04-16,Health Care,0
2019-04-16,Index,0.0047
2019-04-16,Consumer Staples,0.1393
2019-04-16,Financials,0.1913
2019-04-16,Communication Services,0.1074
2019-04-16,Information Technology,0.0215
2019-04-17,Index,0.0047
2019-04-17,Health Care,0.0008
2019-04-17,Materials,0.038
2019-04-17,Communication Services,0.1064
2019-04-17,Consumer Discretionary,0.3106
2019-04-17,Information Technology,0.0225
2019-04-17,Industrials,0.1168
2019-04-17,Real Estate,0.0499
2019-04-17,Currency,0
2019-04-17,Consumer Staples,0.1351
2019-04-17,Financials,0.1931
2019-04-18,Health Care,0.0013
2019-04-18,Information Technology,0.0221
2019-04-18,Industrials,0.1171
2019-04-18,Financials,0.1938
2019-04-18,Index,0.0027
2019-04-18,Real Estate,0.05
2019-04-18,Materials,0.0378
2019-04-18,Consumer Discretionary,0.3123
2019-04-18,Consumer Staples,0.1351
2019-04-18,Communication Services,0.1065
2019-04-18,Currency,0
2019-04-19,Currency,0
2019-04-19,Real Estate,0.0501
2019-04-19,Financials,0.194
2019-04-19,Materials,0.0379
2019-04-19,Information Technology,0.0221
2019-04-19,Communication Services,0.1055
2019-04-19,Health Care,0.0013
2019-04-19,Consumer Discretionary,0.3126
2019-04-19,Consumer Staples,0.1352
2019-04-19,Industrials,0.1172
2019-04-19,Index,0.0027
2019-04-22,Health Care,0.0014
2019-04-22,Consumer Staples,0.1356
2019-04-22,Information Technology,0.0219
2019-04-22,Real Estate,0.0507
2019-04-22,Financials,0.1933
2019-04-22,Currency,0
2019-04-22,Materials,0.0379
2019-04-22,Index,0.0041
2019-04-22,Consumer Discretionary,0.3105
2019-04-22,Industrials,0.1171
2019-04-22,Communication Services,0.1061
2019-04-23,Health Care,0.0019
2019-04-23,Index,0.0062
2019-04-23,Real Estate,0.0501
2019-04-23,Industrials,0.1159
2019-04-23,Communication Services,0.1089
2019-04-23,Materials,0.0385
2019-04-23,Currency,0
2019-04-23,Consumer Discretionary,0.3088
2019-04-23,Information Technology,0.0213
2019-04-23,Financials,0.1917
2019-04-23,Consumer Staples,0.1307
2019-04-24,Health Care,0.002
2019-04-24,Financials,0.1913
2019-04-24,Information Technology,0.0227
2019-04-24,Consumer Discretionary,0.3058
2019-04-24,Index,0.0142
2019-04-24,Real Estate,0.0501
2019-04-24,Communication Services,0.1073
2019-04-24,Industrials,0.1123
2019-04-24,Consumer Staples,0.1276
2019-04-24,Materials,0.0386
2019-04-24,Currency,0
2019-04-25,Materials,0.0424
2019-04-25,Currency,0
2019-04-25,Consumer Staples,0.1258
2019-04-25,Consumer Discretionary,0.301
2019-04-25,Real Estate,0.0503
2019-04-25,Financials,0.1896
2019-04-25,Health Care,0.002
2019-04-25,Index,0.0219
2019-04-25,Communication Services,0.1064
2019-04-25,Information Technology,0.0227
2019-04-25,Industrials,0.1134
2019-04-26,Information Technology,0.0225
2019-04-26,Health Care,0.002
2019-04-26,Industrials,0.1143
2019-04-26,Real Estate,0.0503
2019-04-26,Consumer Staples,0.1273
2019-04-26,Communication Services,0.1055
2019-04-26,Financials,0.1892
2019-04-26,Consumer Discretionary,0.297
2019-04-26,Index,0.0239
2019-04-26,Currency,0
2019-04-26,Materials,0.0422
2019-04-29,Currency,0
2019-04-29,Real Estate,0.05
2019-04-29,Consumer Staples,0.1263
2019-04-29,Information Technology,0.0235
2019-04-29,Health Care,0.0021
2019-04-29,Materials,0.0414
2019-04-29,Consumer Discretionary,0.2957
2019-04-29,Index,0.0239
2019-04-29,Financials,0.1886
2019-04-29,Industrials,0.114
2019-04-29,Communication Services,0.1061
2019-04-30,Real Estate,0.05
2019-04-30,Consumer Staples,0.1256
2019-04-30,Communication Services,0.1079
2019-04-30,Financials,0.1871
2019-04-30,Materials,0.0455
2019-04-30,Consumer Discretionary,0.2971
2019-04-30,Index,0.0246
2019-04-30,Information Technology,0.0242
2019-04-30,Industrials,0.1161
2019-04-30,Health Care,0.0021
2019-04-30,Currency,0
2019-05-01,Industrials,0.1163
2019-05-01,Materials,0.0455
2019-05-01,Information Technology,0.0227
2019-05-01,Currency,0
2019-05-01,Index,0.0244
2019-05-01,Real Estate,0.0499
2019-05-01,Communication Services,0.1083
2019-05-01,Consumer Discretionary,0.2974
2019-05-01,Financials,0.1878
2019-05-01,Health Care,0.0021
2019-05-01,Consumer Staples,0.1256
2019-05-02,Communication Services,0.1113
2019-05-02,Financials,0.1844
2019-05-02,Health Care,0.0021
2019-05-02,Industrials,0.1161
2019-05-02,Currency,0
2019-05-02,Consumer Discretionary,0.2948
2019-05-02,Materials,0.0466
2019-05-02,Index,0.0247
2019-05-02,Information Technology,0.0226
2019-05-02,Real Estate,0.0502
2019-05-02,Consumer Staples,0.1265
2019-05-03,Information Technology,0.0233
2019-05-03,Real Estate,0.0501
2019-05-03,Materials,0.0474
2019-05-03,Industrials,0.1175
2019-05-03,Communication Services,0.1118
2019-05-03,Currency,0
2019-05-03,Health Care,0.0021
2019-05-03,Consumer Staples,0.1266
2019-05-03,Financials,0.181
2019-05-03,Index,0.0249
2019-05-03,Consumer Discretionary,0.2932
2019-05-06,Communication Services,0.1157
2019-05-06,Consumer Discretionary,0.2906
2019-05-06,Real Estate,0.0513
2019-05-06,Currency,0
2019-05-06,Financials,0.1798
2019-05-06,Industrials,0.116
2019-05-06,Information Technology,0.0239
2019-05-06,Materials,0.0472
2019-05-06,Health Care,0.0021
2019-05-06,Consumer Staples,0.1255
2019-05-06,Index,0.025
2019-05-07,Information Technology,0.0238
2019-05-07,Materials,0.0463
2019-05-07,Communication Services,0.1134
2019-05-07,Health Care,0.0021
2019-05-07,Consumer Staples,0.1257
2019-05-07,Consumer Discretionary,0.2936
2019-05-07,Real Estate,0.0503
2019-05-07,Currency,0
2019-05-07,Financials,0.179
2019-05-07,Industrials,0.1187
2019-05-07,Index,0.0245
2019-05-08,Real Estate,0.0509
2019-05-08,Financials,0.1756
2019-05-08,Consumer Staples,0.1244
2019-05-08,Materials,0.0467
2019-05-08,Communication Services,0.1129
2019-05-08,Industrials,0.1189
2019-05-08,Currency,0
2019-05-08,Information Technology,0.0252
2019-05-08,Health Care,0.0021
2019-05-08,Index,0.0246
2019-05-08,Consumer Discretionary,0.2967
2019-05-09,Communication Services,0.1106
2019-05-09,Index,0.0244
2019-05-09,Currency,0
2019-05-09,Consumer Staples,0.123
2019-05-09,Industrials,0.1169
2019-05-09,Health Care,0.002
2019-05-09,Real Estate,0.0514
2019-05-09,Consumer Discretionary,0.2981
2019-05-09,Information Technology,0.0268
2019-05-09,Financials,0.1772
2019-05-09,Materials,0.0485
2019-05-10,Real Estate,0.0512
2019-05-10,Index,0.0245
2019-05-10,Consumer Discretionary,0.2923
2019-05-10,Currency,0
2019-05-10,Financials,0.1782
2019-05-10,Industrials,0.1174
2019-05-10,Health Care,0.002
2019-05-10,Materials,0.0482
2019-05-10,Information Technology,0.0284
2019-05-10,Consumer Staples,0.1251
2019-05-10,Communication Services,0.1123
2019-05-13,Index,0.0185
2019-05-13,Health Care,0
2019-05-13,Communication Services,0.1153
2019-05-13,Consumer Discretionary,0.2953
2019-05-13,Consumer Staples,0.1253
2019-05-13,Industrials,0.1197
2019-05-13,Currency,0
2019-05-13,Materials,0.0475
2019-05-13,Financials,0.1788
2019-05-13,Information Technology,0.0292
2019-05-13,Real Estate,0.0528
2019-05-14,Consumer Discretionary,0.3009
2019-05-14,Communication Services,0.1144
2019-05-14,Index,0.0186
2019-05-14,Industrials,0.1177
2019-05-14,Materials,0.047
2019-05-14,Currency,0
2019-05-14,Real Estate,0.0526
2019-05-14,Information Technology,0.0291
2019-05-14,Financials,0.1771
2019-05-14,Consumer Staples,0.1238
2019-05-15,Materials,0.0461
2019-05-15,Industrials,0.117
2019-05-15,Communication Services,0.1191
2019-05-15,Information Technology,0.0295
2019-05-15,Index,0.0155
2019-05-15,Consumer Discretionary,0.3003
2019-05-15,Financials,0.1767
2019-05-15,Real Estate,0.0513
2019-05-15,Currency,0
2019-05-15,Consumer Staples,0.1258
2019-05-16,Communication Services,0.1228
2019-05-16,Real Estate,0.0513
2019-05-16,Industrials,0.1135
2019-05-16,Consumer Staples,0.1279
2019-05-16,Information Technology,0.0304
2019-05-16,Index,0.0079
2019-05-16,Consumer Discretionary,0.3028
2019-05-16,Currency,0
2019-05-16,Materials,0.0452
2019-05-16,Financials,0.1742
2019-05-17,Consumer Staples,0.124
2019-05-17,Financials,0.1817
2019-05-17,Index,0.0046
2019-05-17,Consumer Discretionary,0.3058
2019-05-17,Currency,0
2019-05-17,Real Estate,0.0513
2019-05-17,Communication Services,0.1293
2019-05-17,Industrials,0.1143
2019-05-17,Information Technology,0.0293
2019-05-17,Materials,0.0455
2019-05-20,Industrials,0.113
2019-05-20,Information Technology,0.03
2019-05-20,Real Estate,0.0507
2019-05-20,Currency,0
2019-05-20,Consumer Discretionary,0.3064
2019-05-20,Communication Services,0.129
2019-05-20,Materials,0.0455
2019-05-20,Consumer Staples,0.1215
2019-05-20,Index,0.0045
2019-05-20,Financials,0.1864
2019-05-21,Industrials,0.1132
2019-05-21,Financials,0.1824
2019-05-21,Consumer Staples,0.1216
2019-05-21,Materials,0.0475
2019-05-21,Currency,0
2019-05-21,Consumer Discretionary,0.3089
2019-05-21,Communication Services,0.1296
2019-05-21,Information Technology,0.0317
2019-05-21,Real Estate,0.0496
2019-05-21,Index,0.0045
2019-05-22,Communication Services,0.1367
2019-05-22,Index,0.0045
2019-05-22,Consumer Discretionary,0.304
2019-05-22,Financials,0.1793
2019-05-22,Information Technology,0.0306
2019-05-22,Industrials,0.1131
2019-05-22,Currency,0
2019-05-22,Real Estate,0.0483
2019-05-22,Consumer Staples,0.1208
2019-05-22,Materials,0.0474
2019-05-23,Currency,0
2019-05-23,Consumer Discretionary,0.3
2019-05-23,Information Technology,0.0293
2019-05-23,Materials,0.0469
2019-05-23,Communication Services,0.1398
2019-05-23,Financials,0.1809
2019-05-23,Real Estate,0.0455
2019-05-23,Industrials,0.1145
2019-05-23,Index,0.0045
2019-05-23,Consumer Staples,0.1215
2019-05-24,Industrials,0.115
2019-05-24,Index,0.0045
2019-05-24,Currency,0
2019-05-24,Real Estate,0.0458
2019-05-24,Consumer Discretionary,0.2996
2019-05-24,Materials,0.0448
2019-05-24,Communication Services,0.1378
2019-05-24,Information Technology,0.029
2019-05-24,Financials,0.1824
2019-05-24,Consumer Staples,0.1227
2019-05-27,Materials,0.045
2019-05-27,Communication Services,0.1382
2019-05-27,Real Estate,0.0461
2019-05-27,Information Technology,0.0291
2019-05-27,Currency,0
2019-05-27,Financials,0.1883
2019-05-27,Consumer Staples,0.1206
2019-05-27,Index,0.0045
2019-05-27,Industrials,0.1153
2019-05-27,Consumer Discretionary,0.2935
2019-05-28,Communication Services,0.1367
2019-05-28,Information Technology,0.0293
2019-05-28,Real Estate,0.0455
2019-05-28,Consumer Staples,0.1232
2019-05-28,Financials,0.1857
2019-05-28,Industrials,0.1149
2019-05-28,Materials,0.0449
2019-05-28,Consumer Discretionary,0.2946
2019-05-28,Currency,0
2019-05-28,Index,0.0045
2019-05-29,Materials,0.0458
2019-05-29,Index,0.0071
2019-05-29,Industrials,0.1167
2019-05-29,Information Technology,0.0285
2019-05-29,Real Estate,0.0445
2019-05-29,Currency,0
2019-05-29,Communication Services,0.1375
2019-05-29,Financials,0.1832
2019-05-29,Consumer Staples,0.1238
2019-05-29,Consumer Discretionary,0.2902
2019-05-30,Index,0.0117
2019-05-30,Consumer Discretionary,0.2865
2019-05-30,Communication Services,0.1393
2019-05-30,Industrials,0.1148
2019-05-30,Information Technology,0.0283
2019-05-30,Consumer Staples,0.1233
2019-05-30,Financials,0.185
2019-05-30,Currency,0
2019-05-30,Materials,0.045
2019-05-30,Real Estate,0.0445
2019-05-31,Communication Services,0.1374
2019-05-31,Currency,0
2019-05-31,Materials,0.0464
2019-05-31,Real Estate,0.0437
2019-05-31,Industrials,0.1107
2019-05-31,Index,0.0188
2019-05-31,Consumer Discretionary,0.2854
2019-05-31,Information Technology,0.0279
2019-05-31,Consumer Staples,0.1253
2019-05-31,Financials,0.1854
2019-06-03,Consumer Staples,0.1254
2019-06-03,Consumer Discretionary,0.2903
2019-06-03,Currency,0
2019-06-03,Communication Services,0.1391
2019-06-03,Materials,0.0452
2019-06-03,Financials,0.1838
2019-06-03,Index,0.0186
2019-06-03,Real Estate,0.0431
2019-06-03,Industrials,0.1078
2019-06-03,Information Technology,0.0284
2019-06-04,Real Estate,0.045
2019-06-04,Financials,0.1834
2019-06-04,Industrials,0.1057
2019-06-04,Consumer Discretionary,0.287
2019-06-04,Currency,0
2019-06-04,Index,0.0189
2019-06-04,Materials,0.0456
2019-06-04,Consumer Staples,0.1268
2019-06-04,Information Technology,0.0306
2019-06-04,Communication Services,0.14
2019-06-05,Materials,0.0436
2019-06-05,Financials,0.1843
