Date,Sector,Net
2017-05-15,Index,0.05
2017-05-15,Currency,0
2017-05-15,Health Care,0.06
2017-05-16,Materials,0.15
2017-05-16,Cons. Disc.,0.26
2017-05-16,Currency,0
2017-05-16,Industrials,0.19
2017-05-16,Cons. Staples,0.05
2017-05-16,Real Estate,0.02
2017-05-16,Financials,0.21
2017-05-16,Index,0.05
2017-05-16,Health Care,0.06
2017-05-17,Cons. Staples,0.05
2017-05-17,Cons. Disc.,0.26
2017-05-17,Materials,0.15
2017-05-17,Financials,0.21
2017-05-17,Health Care,0.06
2017-05-17,Real Estate,0.03
2017-05-17,Currency,0
2017-05-17,Industrials,0.19
2017-05-17,Index,0.05
2017-05-18,Cons. Staples,0.05
2017-05-18,Materials,0.15
2017-05-18,Industrials,0.18
2017-05-18,Health Care,0.06
2017-05-18,Index,0.05
2017-05-18,Cons. Disc.,0.26
2017-05-18,Currency,0
2017-05-18,Real Estate,0.03
2017-05-18,Financials,0.21
2017-05-19,Index,0.05
2017-05-19,Cons. Disc.,0.26
2017-05-19,Real Estate,0.03
2017-05-19,Currency,0
2017-05-19,Cons. Staples,0.05
2017-05-19,Industrials,0.19
2017-05-19,Materials,0.14
2017-05-19,Health Care,0.07
2017-05-19,Financials,0.21
2017-05-22,Industrials,0.19
2017-05-22,Real Estate,0.03
2017-05-22,Financials,0.21
2017-05-22,Cons. Disc.,0.26
2017-05-22,Currency,0
2017-05-22,Index,0.04
2017-05-22,Materials,0.14
2017-05-22,Cons. Staples,0.05
2017-05-22,Health Care,0.06
2017-05-23,Financials,0.21
2017-05-23,Currency,0
2017-05-23,Health Care,0.06
2017-05-23,Cons. Staples,0.05
2017-05-23,Real Estate,0.03
2017-05-23,Materials,0.14
2017-05-23,Industrials,0.19
2017-05-23,Cons. Disc.,0.26
2017-05-23,Index,0.04
2017-05-24,Real Estate,0.03
2017-05-24,Financials,0.21
2017-05-24,Cons. Staples,0.05
2017-05-24,Health Care,0.06
2017-05-24,Cons. Disc.,0.26
2017-05-24,Materials,0.14
2017-05-24,Currency,0
2017-05-24,Index,0.04
2017-05-24,Industrials,0.19
2017-05-25,Index,0.04
2017-05-25,Financials,0.21
2017-05-25,Health Care,0.06
2017-05-25,Cons. Staples,0.05
2017-05-25,Industrials,0.19
2017-05-25,Materials,0.14
2017-05-25,Real Estate,0.03
2017-05-25,Cons. Disc.,0.26
2017-05-25,Currency,0
2017-05-26,Financials,0.2
2017-05-26,Cons. Disc.,0.27
2017-05-26,Index,0.04
2017-05-26,Currency,0
2017-05-26,Health Care,0.06
2017-05-26,Real Estate,0.03
2017-05-26,Cons. Staples,0.05
2017-05-26,Materials,0.14
2017-05-26,Industrials,0.2
2017-05-29,Financials,0.2
2017-05-29,Materials,0.14
2017-05-29,Health Care,0.06
2017-05-29,Currency,0
2017-05-29,Cons. Staples,0.05
2017-05-29,Industrials,0.19
2017-05-29,Index,0.04
2017-05-29,Real Estate,0.03
2017-05-29,Cons. Disc.,0.27
2017-05-30,Cons. Staples,0.05
2017-05-30,Materials,0.14
2017-05-30,Index,0.04
2017-05-30,Real Estate,0.03
2017-05-30,Cons. Disc.,0.27
2017-05-30,Health Care,0.06
2017-05-30,Currency,0
2017-05-30,Financials,0.2
2017-05-30,Industrials,0.19
2017-05-31,Cons. Staples,0.05
2017-05-31,Real Estate,0.03
2017-05-31,Financials,0.2
2017-05-31,Industrials,0.19
2017-05-31,Health Care,0.06
2017-05-31,Cons. Disc.,0.27
2017-05-31,Materials,0.14
2017-05-31,Index,0.04
2017-05-31,Currency,0
2017-06-01,Real Estate,0.03
2017-06-01,Industrials,0.19
2017-06-01,Health Care,0.06
2017-06-01,Index,0.04
2017-06-01,Cons. Disc.,0.27
2017-06-01,Financials,0.2
2017-06-01,Cons. Staples,0.05
2017-06-01,Currency,0
2017-06-01,Materials,0.14
2017-06-02,Financials,0.2
2017-06-02,Index,0.04
2017-06-02,Cons. Staples,0.06
2017-06-02,Currency,0
2017-06-02,Industrials,0.19
2017-06-02,Cons. Disc.,0.27
2017-06-02,Health Care,0.06
2017-06-02,Real Estate,0.03
2017-06-02,Materials,0.14
2017-06-05,Cons. Disc.,0.27
2017-06-05,Index,0.04
2017-06-05,Industrials,0.19
2017-06-05,Cons. Staples,0.06
2017-06-05,Real Estate,0.03
2017-06-05,Financials,0.2
2017-06-05,Health Care,0.06
2017-06-05,Currency,0
2017-06-05,Materials,0.14
2017-06-06,Health Care,0.06
2017-06-06,Cons. Disc.,0.27
2017-06-06,Financials,0.2
2017-06-06,Real Estate,0.03
2017-06-06,Industrials,0.19
2017-06-06,Currency,0
2017-06-06,Cons. Staples,0.06
2017-06-06,Materials,0.14
2017-06-06,Index,0.04
2017-06-07,Financials,0.2
2017-06-07,Real Estate,0.03
2017-06-07,Materials,0.14
2017-06-07,Cons. Disc.,0.27
2017-06-07,Industrials,0.19
2017-06-07,Health Care,0.06
2017-06-07,Cons. Staples,0.06
2017-06-07,Index,0.04
2017-06-07,Currency,0
2017-06-08,Financials,0.19
2017-06-08,Real Estate,0.03
2017-06-08,Cons. Staples,0.06
2017-06-08,Currency,0
2017-06-08,Cons. Disc.,0.27
2017-06-08,Health Care,0.06
2017-06-08,Index,0.04
2017-06-08,Industrials,0.19
2017-06-08,Materials,0.14
2017-06-09,Real Estate,0.03
2017-06-09,Industrials,0.19
2017-06-09,Index,0.04
2017-06-09,Cons. Disc.,0.28
2017-06-09,Materials,0.14
2017-06-09,Currency,0
2017-06-09,Health Care,0.06
2017-06-09,Cons. Staples,0.06
2017-06-09,Financials,0.19
2017-06-12,Materials,0.14
2017-06-12,Financials,0.19
2017-06-12,Cons. Staples,0.06
2017-06-12,Health Care,0.06
2017-06-12,Cons. Disc.,0.28
2017-06-12,Index,0.04
2017-06-12,Currency,0
2017-06-12,Industrials,0.19
2017-06-12,Real Estate,0.03
2017-06-13,Financials,0.19
2017-06-13,Currency,0
2017-06-13,Index,0.04
2017-06-13,Health Care,0.06
2017-06-13,Materials,0.14
2017-06-13,Cons. Staples,0.06
2017-06-13,Industrials,0.19
2017-06-13,Cons. Disc.,0.28
2017-06-13,Real Estate,0.03
2017-06-14,Financials,0.19
2017-06-14,Real Estate,0.03
2017-06-14,Cons. Staples,0.06
2017-06-14,Cons. Disc.,0.28
2017-06-14,Health Care,0.06
2017-06-14,Industrials,0.19
2017-06-14,Materials,0.14
2017-06-14,Currency,0
2017-06-14,Index,0.04
2017-06-15,Health Care,0.06
2017-06-15,Industrials,0.18
2017-06-15,Real Estate,0.03
2017-06-15,Currency,0
2017-06-15,Materials,0.14
2017-06-15,Index,0.04
2017-06-15,Cons. Disc.,0.28
2017-06-15,Cons. Staples,0.06
2017-06-15,Financials,0.19
2017-06-16,Real Estate,0.03
2017-06-16,Cons. Disc.,0.28
2017-06-16,Financials,0.19
2017-06-16,Industrials,0.18
2017-06-16,Cons. Staples,0.06
2017-06-16,Health Care,0.06
2017-06-16,Currency,0
2017-06-16,Index,0.04
2017-06-16,Materials,0.14
2017-06-19,Cons. Disc.,0.28
2017-06-19,Industrials,0.18
2017-06-19,Financials,0.19
2017-06-19,Health Care,0.06
2017-06-19,Currency,0
2017-06-19,Cons. Staples,0.06
2017-06-19,Index,0.04
2017-06-19,Real Estate,0.03
2017-06-19,Materials,0.14
2017-06-20,Health Care,0.06
2017-06-20,Cons. Disc.,0.28
2017-06-20,Real Estate,0.03
2017-06-20,Financials,0.19
2017-06-20,Materials,0.14
2017-06-20,Cons. Staples,0.07
2017-06-20,Currency,0
2017-06-20,Industrials,0.18
2017-06-20,Index,0.04
2017-06-21,Financials,0.19
2017-06-21,Currency,0
2017-06-21,Materials,0.14
2017-06-21,Industrials,0.18
2017-06-21,Index,0.04
2017-06-21,Health Care,0.06
2017-06-21,Cons. Disc.,0.28
2017-06-21,Cons. Staples,0.07
2017-06-21,Real Estate,0.03
2017-06-22,Health Care,0.06
2017-06-22,Financials,0.19
2017-06-22,Index,0.03
2017-06-22,Cons. Staples,0.07
2017-06-22,Currency,0
2017-06-22,Cons. Disc.,0.28
2017-06-22,Industrials,0.18
2017-06-22,Real Estate,0.03
2017-06-22,Materials,0.14
2017-06-23,Industrials,0.18
2017-06-23,Cons. Staples,0.07
2017-06-23,Cons. Disc.,0.28
2017-06-23,Index,0.03
2017-06-23,Real Estate,0.03
2017-06-23,Health Care,0.06
2017-06-23,Financials,0.19
2017-06-23,Currency,0
2017-06-23,Materials,0.14
2017-06-26,Financials,0.19
2017-06-26,Currency,0
2017-06-26,Index,0.04
2017-06-26,Industrials,0.18
2017-06-26,Cons. Disc.,0.28
2017-06-26,Health Care,0.06
2017-06-26,Real Estate,0.03
2017-06-26,Materials,0.14
2017-06-26,Cons. Staples,0.07
2017-06-27,Financials,0.19
2017-06-27,Currency,0
2017-06-27,Cons. Disc.,0.28
2017-06-27,Index,0.03
2017-06-27,Real Estate,0.03
2017-06-27,Cons. Staples,0.07
2017-06-27,Health Care,0.06
2017-06-27,Industrials,0.18
2017-06-27,Materials,0.13
2017-06-28,Cons. Staples,0.07
2017-06-28,Real Estate,0.03
2017-06-28,Health Care,0.06
2017-06-28,Industrials,0.18
2017-06-28,Materials,0.13
2017-06-28,Currency,0
2017-06-28,Cons. Disc.,0.28
2017-06-28,Financials,0.19
2017-06-28,Index,0.03
2017-06-29,Real Estate,0.03
2017-06-29,Materials,0.14
2017-06-29,Currency,0
2017-06-29,Industrials,0.18
2017-06-29,Cons. Staples,0.07
2017-06-29,Index,0.03
2017-06-29,Health Care,0.06
2017-06-29,Cons. Disc.,0.28
2017-06-29,Financials,0.19
2017-06-30,Cons. Staples,0.07
2017-06-30,Index,0.03
2017-06-30,Cons. Disc.,0.28
2017-06-30,Health Care,0.06
2017-06-30,Financials,0.19
2017-06-30,Real Estate,0.03
2017-06-30,Currency,0
2017-06-30,Industrials,0.18
2017-06-30,Materials,0.14
2017-07-03,Health Care,0.06
2017-07-03,Currency,0
2017-07-03,Financials,0.19
2017-07-03,Materials,0.14
2017-07-03,Industrials,0.18
2017-07-03,Cons. Staples,0.07
2017-07-03,Index,0.03
2017-07-03,Real Estate,0.03
2017-07-03,Cons. Disc.,0.29
2017-07-04,Health Care,0.06
2017-07-04,Cons. Disc.,0.29
2017-07-04,Real Estate,0.03
2017-07-04,Currency,0
2017-07-04,Materials,0.14
2017-07-04,Cons. Staples,0.07
2017-07-04,Index,0.03
2017-07-04,Industrials,0.18
2017-07-04,Financials,0.19
2017-07-05,Health Care,0.06
2017-07-05,Materials,0.14
2017-07-05,Financials,0.19
2017-07-05,Cons. Staples,0.07
2017-07-05,Cons. Disc.,0.29
2017-07-05,Index,0.03
2017-07-05,Currency,0
2017-07-05,Real Estate,0.03
2017-07-05,Industrials,0.18
2017-07-06,Index,0.03
2017-07-06,Currency,0
2017-07-06,Health Care,0.06
2017-07-06,Cons. Disc.,0.28
2017-07-06,Materials,0.14
2017-07-06,Financials,0.19
2017-07-06,Industrials,0.18
2017-07-06,Cons. Staples,0.07
2017-07-06,Real Estate,0.03
2017-07-07,Industrials,0.18
2017-07-07,Health Care,0.06
2017-07-07,Real Estate,0.03
2017-07-07,Cons. Staples,0.07
2017-07-07,Cons. Disc.,0.28
2017-07-07,Index,0.03
2017-07-07,Financials,0.19
2017-07-07,Materials,0.14
2017-07-07,Currency,0
2017-07-10,Cons. Staples,0.07
2017-07-10,Real Estate,0.03
2017-07-10,Materials,0.14
2017-07-10,Currency,0
2017-07-10,Financials,0.19
2017-07-10,Index,0.03
2017-07-10,Health Care,0.06
2017-07-10,Cons. Disc.,0.28
2017-07-10,Industrials,0.18
2017-07-11,Real Estate,0.03
2017-07-11,Index,0.03
2017-07-11,Health Care,0.06
2017-07-11,Cons. Staples,0.07
2017-07-11,Financials,0.19
2017-07-11,Cons. Disc.,0.28
2017-07-11,Currency,0
2017-07-11,Materials,0.14
2017-07-11,Industrials,0.18
2017-07-12,Financials,0.19
2017-07-12,Index,0.03
2017-07-12,Currency,0
2017-07-12,Health Care,0.06
2017-07-12,Cons. Disc.,0.28
2017-07-12,Real Estate,0.03
2017-07-12,Industrials,0.18
2017-07-12,Materials,0.14
2017-07-12,Cons. Staples,0.07
2017-07-13,Index,0.03
2017-07-13,Currency,0
2017-07-13,Materials,0.14
2017-07-13,Financials,0.19
2017-07-13,Industrials,0.18
2017-07-13,Real Estate,0.03
2017-07-13,Health Care,0.06
2017-07-13,Cons. Disc.,0.28
2017-07-13,Cons. Staples,0.07
2017-07-14,Health Care,0.06
2017-07-14,Cons. Disc.,0.28
2017-07-14,Real Estate,0.03
2017-07-14,Industrials,0.19
2017-07-14,Currency,0
2017-07-14,Materials,0.14
2017-07-14,Financials,0.19
2017-07-14,Index,0.03
2017-07-14,Cons. Staples,0.07
2017-07-17,Materials,0.14
2017-07-17,Industrials,0.18
2017-07-17,Cons. Staples,0.07
2017-07-17,Real Estate,0.03
2017-07-17,Cons. Disc.,0.28
2017-07-17,Currency,0
2017-07-17,Health Care,0.06
2017-07-17,Index,0.03
2017-07-17,Financials,0.19
2017-07-18,Industrials,0.18
2017-07-18,Financials,0.19
2017-07-18,Currency,0
2017-07-18,Cons. Disc.,0.28
2017-07-18,Real Estate,0.03
2017-07-18,Cons. Staples,0.07
2017-07-18,Materials,0.13
2017-07-18,Index,0.03
2017-07-18,Health Care,0.06
2017-07-19,Currency,0
2017-07-19,Industrials,0.18
2017-07-19,Cons. Disc.,0.28
2017-07-19,Index,0.03
2017-07-19,Health Care,0.06
2017-07-19,Financials,0.19
2017-07-19,Real Estate,0.03
2017-07-19,Cons. Staples,0.07
2017-07-19,Materials,0.13
2017-07-20,Index,0.03
2017-07-20,Health Care,0.06
2017-07-20,Financials,0.19
2017-07-20,Cons. Disc.,0.28
2017-07-20,Currency,0
2017-07-20,Industrials,0.19
2017-07-20,Real Estate,0.03
2017-07-20,Cons. Staples,0.07
2017-07-20,Materials,0.13
2017-07-21,Industrials,0.19
2017-07-21,Health Care,0.06
2017-07-21,Index,0.03
2017-07-21,Cons. Disc.,0.28
2017-07-21,Cons. Staples,0.07
2017-07-21,Real Estate,0.03
2017-07-21,Materials,0.13
2017-07-21,Currency,0
2017-07-21,Financials,0.19
2017-07-24,Real Estate,0.03
2017-07-24,Financials,0.19
2017-07-24,Index,0.03
2017-07-24,Materials,0.13
2017-07-24,Cons. Staples,0.07
2017-07-24,Currency,0
2017-07-24,Health Care,0.06
2017-07-24,Cons. Disc.,0.28
2017-07-24,Industrials,0.19
2017-07-25,Real Estate,0.03
2017-07-25,Cons. Disc.,0.28
2017-07-25,Index,0.03
2017-07-25,Cons. Staples,0.07
2017-07-25,Financials,0.19
2017-07-25,Health Care,0.06
2017-07-25,Industrials,0.19
2017-07-25,Materials,0.13
2017-07-25,Currency,0
2017-07-26,Materials,0.13
2017-07-26,Index,0.03
2017-07-26,Financials,0.19
2017-07-26,Real Estate,0.03
2017-07-26,Industrials,0.19
2017-07-26,Currency,0
2017-07-26,Health Care,0.06
2017-07-26,Cons. Staples,0.07
2017-07-26,Cons. Disc.,0.28
2017-07-27,Cons. Staples,0.07
2017-07-27,Industrials,0.19
2017-07-27,Index,0.03
2017-07-27,Materials,0.13
2017-07-27,Cons. Disc.,0.28
2017-07-27,Currency,0
2017-07-27,Financials,0.19
2017-07-27,Real Estate,0.03
2017-07-27,Health Care,0.06
2017-07-28,Cons. Staples,0.07
2017-07-28,Financials,0.2
2017-07-28,Cons. Disc.,0.27
2017-07-28,Currency,0
2017-07-28,Health Care,0.06
2017-07-28,Materials,0.13
2017-07-28,Industrials,0.19
2017-07-28,Real Estate,0.03
2017-07-28,Index,0.03
2017-07-31,Cons. Staples,0.07
2017-07-31,Real Estate,0.03
2017-07-31,Financials,0.2
2017-07-31,Index,0.03
2017-07-31,Currency,0
2017-07-31,Cons. Disc.,0.27
2017-07-31,Materials,0.13
2017-07-31,Health Care,0.07
2017-07-31,Industrials,0.19
2017-08-01,Cons. Staples,0.07
2017-08-01,Currency,0
2017-08-01,Materials,0.13
2017-08-01,Index,0.03
2017-08-01,Financials,0.2
2017-08-01,Real Estate,0.03
2017-08-01,Cons. Disc.,0.28
2017-08-01,Health Care,0.06
2017-08-01,Industrials,0.19
2017-08-02,Health Care,0.06
2017-08-02,Materials,0.13
2017-08-02,Currency,0
2017-08-02,Financials,0.2
2017-08-02,Cons. Disc.,0.28
2017-08-02,Real Estate,0.03
2017-08-02,Cons. Staples,0.07
2017-08-02,Index,0.03
2017-08-02,Industrials,0.19
2017-08-03,Health Care,0.07
2017-08-03,Real Estate,0.03
2017-08-03,Cons. Staples,0.07
2017-08-03,Financials,0.2
2017-08-03,Cons. Disc.,0.28
2017-08-03,Index,0.03
2017-08-03,Industrials,0.19
2017-08-03,Currency,0
2017-08-03,Materials,0.13
2017-08-04,Currency,0
2017-08-04,Cons. Disc.,0.28
2017-08-04,Real Estate,0.03
2017-08-04,Health Care,0.07
2017-08-04,Index,0.03
2017-08-04,Materials,0.13
2017-08-04,Industrials,0.19
2017-08-04,Cons. Staples,0.07
2017-08-04,Financials,0.2
2017-08-07,Industrials,0.19
2017-08-07,Currency,0
2017-08-07,Cons. Disc.,0.28
2017-08-07,Cons. Staples,0.07
2017-08-07,Health Care,0.06
2017-08-07,Index,0.03
2017-08-07,Financials,0.2
2017-08-07,Real Estate,0.03
2017-08-07,Materials,0.13
2017-08-08,Index,0.03
2017-08-08,Cons. Disc.,0.27
2017-08-08,Financials,0.2
2017-08-08,Materials,0.13
2017-08-08,Industrials,0.19
2017-08-08,Health Care,0.07
2017-08-08,Cons. Staples,0.07
2017-08-08,Currency,0
2017-08-08,Real Estate,0.03
2017-08-09,Real Estate,0.03
2017-08-09,Health Care,0.07
2017-08-09,Cons. Staples,0.07
2017-08-09,Cons. Disc.,0.28
2017-08-09,Index,0.03
2017-08-09,Industrials,0.19
2017-08-09,Currency,0
2017-08-09,Financials,0.2
2017-08-09,Materials,0.13
2017-08-10,Materials,0.13
2017-08-10,Cons. Disc.,0.27
2017-08-10,Health Care,0.07
2017-08-10,Cons. Staples,0.07
2017-08-10,Real Estate,0.03
2017-08-10,Financials,0.2
2017-08-10,Index,0.03
2017-08-10,Industrials,0.19
2017-08-10,Currency,0
2017-08-11,Real Estate,0.04
2017-08-11,Health Care,0.07
2017-08-11,Index,0.03
2017-08-11,Cons. Disc.,0.27
2017-08-11,Currency,0
2017-08-11,Materials,0.13
2017-08-11,Industrials,0.19
2017-08-11,Cons. Staples,0.07
2017-08-11,Financials,0.2
2017-08-14,Industrials,0.18
2017-08-14,Financials,0.2
2017-08-14,Real Estate,0.04
2017-08-14,Cons. Staples,0.07
2017-08-14,Currency,0
2017-08-14,Index,0.03
2017-08-14,Cons. Disc.,0.27
2017-08-14,Materials,0.13
2017-08-14,Health Care,0.07
2017-08-15,Index,0.03
2017-08-15,Industrials,0.18
2017-08-15,Materials,0.13
2017-08-15,Currency,0
2017-08-15,Cons. Staples,0.07
2017-08-15,Financials,0.2
2017-08-15,Health Care,0.07
2017-08-15,Real Estate,0.04
2017-08-15,Cons. Disc.,0.27
2017-08-16,Industrials,0.18
2017-08-16,Financials,0.2
2017-08-16,Materials,0.13
2017-08-16,Cons. Disc.,0.28
2017-08-16,Health Care,0.07
2017-08-16,Currency,0
2017-08-16,Real Estate,0.03
2017-08-16,Cons. Staples,0.06
2017-08-16,Index,0.03
2017-08-17,Financials,0.2
2017-08-17,Materials,0.13
2017-08-17,Cons. Disc.,0.27
2017-08-17,Cons. Staples,0.07
2017-08-17,Health Care,0.07
2017-08-17,Industrials,0.18
2017-08-17,Index,0.03
2017-08-17,Real Estate,0.03
2017-08-17,Currency,0
2017-08-18,Currency,0
2017-08-18,Materials,0.13
2017-08-18,Cons. Staples,0.07
2017-08-18,Industrials,0.18
2017-08-18,Health Care,0.07
2017-08-18,Cons. Disc.,0.28
2017-08-18,Financials,0.2
2017-08-18,Real Estate,0.03
2017-08-18,Index,0.04
2017-08-21,Index,0.04
2017-08-21,Real Estate,0.03
2017-08-21,Currency,0
2017-08-21,Cons. Disc.,0.28
2017-08-21,Materials,0.13
2017-08-21,Industrials,0.18
2017-08-21,Cons. Staples,0.07
2017-08-21,Health Care,0.07
2017-08-21,Financials,0.2
2017-08-22,Real Estate,0.03
2017-08-22,Currency,0
2017-08-22,Financials,0.2
2017-08-22,Cons. Disc.,0.28
2017-08-22,Materials,0.13
2017-08-22,Health Care,0.07
2017-08-22,Cons. Staples,0.07
2017-08-22,Industrials,0.18
2017-08-22,Index,0.04
2017-08-23,Cons. Disc.,0.27
2017-08-23,Currency,0
2017-08-23,Industrials,0.18
2017-08-23,Financials,0.2
2017-08-23,Index,0.04
2017-08-23,Materials,0.13
2017-08-23,Real Estate,0.03
2017-08-23,Cons. Staples,0.07
2017-08-23,Health Care,0.07
2017-08-24,Cons. Staples,0.07
2017-08-24,Materials,0.13
2017-08-24,Industrials,0.18
2017-08-24,Cons. Disc.,0.27
2017-08-24,Financials,0.2
2017-08-24,Health Care,0.07
2017-08-24,Real Estate,0.03
2017-08-24,Currency,0
2017-08-24,Index,0.04
2017-08-25,Currency,0
2017-08-25,Health Care,0.07
2017-08-25,Cons. Staples,0.07
2017-08-25,Industrials,0.18
2017-08-25,Real Estate,0.03
2017-08-25,Cons. Disc.,0.27
2017-08-25,Materials,0.13
2017-08-25,Financials,0.2
2017-08-25,Index,0.02
2017-08-28,Cons. Staples,0.07
2017-08-28,Industrials,0.18
2017-08-28,Financials,0.23
2017-08-28,Materials,0.12
2017-08-28,Cons. Disc.,0.26
2017-08-28,Index,0.02
2017-08-28,Health Care,0.07
2017-08-28,Real Estate,0.03
2017-08-28,Currency,0
2017-08-29,Real Estate,0.03
2017-08-29,Currency,0
2017-08-29,Health Care,0.07
2017-08-29,Materials,0.13
2017-08-29,Cons. Staples,0.07
2017-08-29,Industrials,0.18
2017-08-29,Financials,0.22
2017-08-29,Cons. Disc.,0.27
2017-08-29,Index,0.02
2017-08-30,Cons. Disc.,0.27
2017-08-30,Real Estate,0.03
2017-08-30,Currency,0
2017-08-30,Cons. Staples,0.07
2017-08-30,Index,0.02
2017-08-30,Materials,0.12
2017-08-30,Industrials,0.18
2017-08-30,Financials,0.22
2017-08-30,Health Care,0.07
2017-08-31,Index,0.02
2017-08-31,Real Estate,0.03
2017-08-31,Health Care,0.06
2017-08-31,Industrials,0.18
2017-08-31,Cons. Staples,0.07
2017-08-31,Cons. Disc.,0.27
2017-08-31,Materials,0.12
2017-08-31,Financials,0.22
2017-08-31,Currency,0
2017-09-01,Index,0.02
2017-09-01,Real Estate,0.02
2017-09-01,Cons. Staples,0.06
2017-09-01,Financials,0.22
2017-09-01,Currency,0
2017-09-01,Industrials,0.18
2017-09-01,Health Care,0.06
2017-09-01,Materials,0.12
2017-09-01,Cons. Disc.,0.27
2017-09-04,Health Care,0.06
2017-09-04,Financials,0.22
2017-09-04,Industrials,0.18
2017-09-04,Cons. Staples,0.07
2017-09-04,Index,0.02
2017-09-04,Cons. Disc.,0.27
2017-09-04,Materials,0.12
2017-09-04,Currency,0
2017-09-04,Real Estate,0.02
2017-09-05,Cons. Disc.,0.27
2017-09-05,Materials,0.12
2017-09-05,Health Care,0.06
2017-09-05,Cons. Staples,0.07
2017-09-05,Financials,0.22
2017-09-05,Index,0.02
2017-09-05,Real Estate,0.02
2017-09-05,Industrials,0.18
2017-09-05,Currency,0
2017-09-06,Cons. Staples,0.07
2017-09-06,Cons. Disc.,0.27
2017-09-06,Currency,0
2017-09-06,Health Care,0.06
2017-09-06,Index,0.03
2017-09-06,Real Estate,0.02
2017-09-06,Materials,0.12
2017-09-06,Industrials,0.18
2017-09-06,Financials,0.22
2017-09-07,Real Estate,0.02
2017-09-07,Materials,0.12
2017-09-07,Cons. Staples,0.07
2017-09-07,Currency,0
2017-09-07,Cons. Disc.,0.28
2017-09-07,Index,0.04
2017-09-07,Health Care,0.06
2017-09-07,Financials,0.21
2017-09-07,Industrials,0.18
2017-09-08,Materials,0.12
2017-09-08,Financials,0.21
2017-09-08,Cons. Staples,0.07
2017-09-08,Industrials,0.18
2017-09-08,Health Care,0.06
2017-09-08,Index,0.05
2017-09-08,Real Estate,0.02
2017-09-08,Cons. Disc.,0.27
2017-09-08,Currency,0
2017-09-11,Cons. Staples,0.07
2017-09-11,Real Estate,0.02
2017-09-11,Cons. Disc.,0.28
2017-09-11,Health Care,0.06
2017-09-11,Industrials,0.18
2017-09-11,Materials,0.12
2017-09-11,Index,0.05
2017-09-11,Currency,0
2017-09-11,Financials,0.21
2017-09-12,Financials,0.21
2017-09-12,Industrials,0.18
2017-09-12,Cons. Staples,0.07
2017-09-12,Index,0.05
2017-09-12,Health Care,0.06
2017-09-12,Real Estate,0.02
2017-09-12,Materials,0.12
2017-09-12,Currency,0
2017-09-12,Cons. Disc.,0.28
2017-09-13,Currency,0
2017-09-13,Cons. Staples,0.07
2017-09-13,Materials,0.12
2017-09-13,Industrials,0.18
2017-09-13,Real Estate,0.02
2017-09-13,Cons. Disc.,0.28
2017-09-13,Index,0.05
2017-09-13,Health Care,0.06
2017-09-13,Financials,0.21
2017-09-14,Currency,0
2017-09-14,Cons. Disc.,0.28
2017-09-14,Health Care,0.06
2017-09-14,Index,0.05
2017-09-14,Cons. Staples,0.07
2017-09-14,Real Estate,0.02
2017-09-14,Materials,0.12
2017-09-14,Industrials,0.18
2017-09-14,Financials,0.21
2017-09-15,Cons. Staples,0.07
2017-09-15,Cons. Disc.,0.28
2017-09-15,Materials,0.12
2017-09-15,Financials,0.21
2017-09-15,Currency,0
2017-09-15,Index,0.05
2017-09-15,Health Care,0.06
2017-09-15,Real Estate,0.02
2017-09-15,Industrials,0.18
2017-09-18,Currency,0
2017-09-18,Index,0.05
2017-09-18,Cons. Staples,0.07
2017-09-18,Health Care,0.06
2017-09-18,Industrials,0.18
2017-09-18,Financials,0.21
2017-09-18,Real Estate,0.02
2017-09-18,Materials,0.12
2017-09-18,Cons. Disc.,0.28
2017-09-19,Currency,0
2017-09-19,Real Estate,0.03
2017-09-19,Health Care,0.06
2017-09-19,Index,0.05
2017-09-19,Cons. Disc.,0.28
2017-09-19,Cons. Staples,0.07
2017-09-19,Financials,0.21
2017-09-19,Materials,0.12
2017-09-19,Industrials,0.18
2017-09-20,Financials,0.21
2017-09-20,Index,0.05
2017-09-20,Cons. Disc.,0.28
2017-09-20,Cons. Staples,0.07
2017-09-20,Currency,0
2017-09-20,Materials,0.12
2017-09-20,Industrials,0.18
2017-09-20,Health Care,0.06
2017-09-20,Real Estate,0.03
2017-09-21,Materials,0.11
2017-09-21,Index,0.05
2017-09-21,Financials,0.21
2017-09-21,Industrials,0.18
2017-09-21,Cons. Disc.,0.28
2017-09-21,Currency,0
2017-09-21,Real Estate,0.03
