trade_dt,Country,VaR90D%
11/10/2017,Japan,-0.000281984
11/10/2017,Philippines,-0.001695903
11/10/2017,Indonesia,-0.000479541
11/10/2017,India,-0.004864858
11/10/2017,Brazil,-0.003333379
11/13/2017,Mexico,-0.000238913
11/13/2017,Japan,-0.000346569
11/13/2017,China,-0.000331271
11/13/2017,Thailand,-0.000403276
11/13/2017,United States,-0.000352149
11/13/2017,Indonesia,-0.00048818
11/13/2017,Brazil,-0.003226543
11/13/2017,India,-0.004001921
11/13/2017,Taiwan,-5.12291E-05
11/13/2017,Philippines,-0.001961579
11/14/2017,India,-0.004158275
11/14/2017,Philippines,-0.001974353
11/14/2017,Taiwan,-2.93095E-05
11/14/2017,Japan,-0.000349806
11/14/2017,Thailand,-0.000398194
11/14/2017,United States,-0.000350655
11/14/2017,Mexico,-0.000240944
11/14/2017,China,-0.000343515
11/14/2017,Brazil,-0.003057445
11/14/2017,Indonesia,-0.000452791
11/15/2017,United States,-0.000324792
11/15/2017,Thailand,-0.000378463
11/15/2017,Japan,-0.0003562
11/15/2017,Mexico,-0.000322879
11/15/2017,China,-0.000336647
11/15/2017,Philippines,-0.002064092
11/15/2017,India,-0.004255101
11/15/2017,Brazil,-0.002939169
11/15/2017,Indonesia,-0.000419324
11/15/2017,Taiwan,-1.50177E-05
11/16/2017,Thailand,-0.000407142
11/16/2017,United States,-0.000379222
11/16/2017,China,-0.000293993
11/16/2017,India,-0.004961128
11/16/2017,Brazil,-0.003190875
11/16/2017,Indonesia,-0.000410244
11/16/2017,Philippines,-0.001686345
11/16/2017,Mexico,-0.000179815
11/16/2017,Taiwan,-0.000119705
11/16/2017,Japan,-0.000382665
11/17/2017,Japan,-0.000323208
11/17/2017,Mexico,-0.00033321
11/17/2017,Taiwan,-0.000107212
11/17/2017,Philippines,-0.001888449
11/17/2017,Thailand,-0.000450558
11/17/2017,United States,-0.000392147
11/17/2017,India,-0.004636311
11/17/2017,Brazil,-0.003231887
11/17/2017,China,-0.000289305
11/17/2017,Indonesia,-0.000421125
11/20/2017,India,-0.004639734
11/20/2017,Philippines,-0.001920237
11/20/2017,Brazil,-0.003258811
11/20/2017,Indonesia,-0.000423371
11/20/2017,China,-0.000277332
11/20/2017,United States,-0.000403124
11/20/2017,Mexico,-0.000362431
11/20/2017,Thailand,-0.000490169
11/20/2017,Taiwan,-0.000131128
11/20/2017,Japan,-0.000341052
11/21/2017,Philippines,-0.00183805
11/21/2017,Japan,-0.000362937
11/21/2017,China,-0.000271295
11/21/2017,Mexico,-0.000696569
11/21/2017,Brazil,-0.003638985
11/21/2017,United States,-0.000430309
11/21/2017,India,-0.004386853
11/21/2017,Thailand,-0.000457637
11/21/2017,Indonesia,-0.000441419
11/21/2017,Taiwan,-3.77397E-05
11/22/2017,Taiwan,-7.88509E-05
11/22/2017,Brazil,-0.00374732
11/22/2017,India,-0.004146286
11/22/2017,Philippines,-0.001876712
11/22/2017,Thailand,-0.000450447
11/22/2017,United States,-0.000460881
11/22/2017,Japan,-0.000399267
11/22/2017,Mexico,-0.000721498
11/22/2017,Indonesia,-0.000454611
11/22/2017,China,-0.000264732
11/23/2017,India,-0.004080497
11/23/2017,Brazil,-0.00359289
11/23/2017,Thailand,-0.000416541
11/23/2017,Mexico,-0.000758143
11/23/2017,Taiwan,-6.6795E-05
11/23/2017,Japan,-0.000404438
11/23/2017,Philippines,-0.00189301
11/23/2017,China,-0.000277562
11/23/2017,Indonesia,-0.000470385
11/23/2017,United States,-0.000477391
11/24/2017,United States,-0.000467832
11/24/2017,Thailand,-0.000397903
11/24/2017,Japan,-0.000428045
11/24/2017,Mexico,-0.000751169
11/24/2017,China,-0.000271485
11/24/2017,Indonesia,-0.000465685
11/24/2017,Taiwan,-7.42886E-05
11/24/2017,Brazil,-0.00345762
11/24/2017,India,-0.004140955
11/24/2017,Philippines,-0.001908188
11/27/2017,China,-0.000255358
11/27/2017,Thailand,-0.000460407
11/27/2017,United States,-0.000434159
11/27/2017,Indonesia,-0.000534828
11/27/2017,Brazil,-0.003465161
11/27/2017,India,-0.004217132
11/27/2017,Mexico,-0.000732962
11/27/2017,Japan,-0.000430427
11/27/2017,Taiwan,-4.43302E-05
11/27/2017,Philippines,-0.001862326
11/28/2017,Philippines,-0.001894546
11/28/2017,India,-0.004053531
11/28/2017,Brazil,-0.003556691
11/28/2017,Taiwan,5.03998E-06
11/28/2017,China,-0.000249506
11/28/2017,Indonesia,-0.000556472
11/28/2017,United States,-0.000436117
11/28/2017,Mexico,-0.000701546
11/28/2017,Thailand,-0.000470234
11/28/2017,Japan,-0.000439176
11/29/2017,Mexico,-0.000705954
11/29/2017,Japan,-0.000434474
11/29/2017,Taiwan,3.61783E-05
11/29/2017,Philippines,-0.00192507
11/29/2017,China,-0.000247551
11/29/2017,United States,-0.00044201
11/29/2017,Thailand,-0.000470901
11/29/2017,Indonesia,-0.000569196
11/29/2017,India,-0.004071029
11/29/2017,Brazil,-0.003477958
11/30/2017,Indonesia,-0.000605852
11/30/2017,China,-0.000246087
11/30/2017,Taiwan,4.28185E-05
11/30/2017,Brazil,-0.003452234
11/30/2017,Thailand,-0.000488031
11/30/2017,United States,-0.000461048
11/30/2017,India,-0.004190589
11/30/2017,Philippines,-0.001901988
11/30/2017,Mexico,-0.000727232
11/30/2017,Japan,-0.000400976
12/1/2017,Philippines,-0.001919422
12/1/2017,Brazil,-0.003369326
12/1/2017,India,-0.004174044
12/1/2017,Indonesia,-0.00059552
12/1/2017,Japan,-0.000394868
12/1/2017,Taiwan,2.46448E-05
12/1/2017,Mexico,-0.000698343
12/1/2017,China,-0.000247066
12/1/2017,Thailand,-0.000482586
12/1/2017,United States,-0.000463395
12/4/2017,Thailand,-0.00050557
12/4/2017,United States,-0.000467848
12/4/2017,India,-0.004244381
12/4/2017,Brazil,-0.003339903
12/4/2017,Mexico,-0.00072541
12/4/2017,Philippines,-0.002081057
12/4/2017,Japan,-0.000397443
12/4/2017,Taiwan,-1.04353E-06
12/4/2017,China,-0.00023096
12/4/2017,Indonesia,-0.000596283
12/5/2017,Mexico,-0.000730572
12/5/2017,Thailand,-0.000499197
12/5/2017,United States,-0.000472274
12/5/2017,Indonesia,-0.000590357
12/5/2017,Brazil,-0.003202139
12/5/2017,China,-0.00023991
12/5/2017,Japan,-0.000407617
12/5/2017,Taiwan,1.34222E-05
12/5/2017,Philippines,-0.002099334
12/5/2017,India,-0.004318098
12/6/2017,Indonesia,-0.000601741
12/6/2017,India,-0.004223451
12/6/2017,Brazil,-0.003266321
12/6/2017,Taiwan,4.20403E-05
12/6/2017,Mexico,-0.000717501
12/6/2017,Philippines,-0.001985785
12/6/2017,China,-0.000248472
12/6/2017,Thailand,-0.000491785
12/6/2017,United States,-0.000455344
12/6/2017,Japan,-0.000372305
12/7/2017,Mexico,-0.000747133
12/7/2017,Philippines,-0.0019754
12/7/2017,Japan,-0.000393362
12/7/2017,Taiwan,6.95251E-05
12/7/2017,China,-0.000241403
12/7/2017,Indonesia,-0.000594098
12/7/2017,Brazil,-0.002935348
12/7/2017,United States,-0.000460145
12/7/2017,India,-0.004402439
12/7/2017,Thailand,-0.000506221
12/8/2017,Indonesia,-0.000600893
12/8/2017,China,-0.000229748
12/8/2017,Thailand,-0.000482662
12/8/2017,United States,-0.000507164
12/8/2017,India,-0.004289687
12/8/2017,Brazil,-0.002798482
12/8/2017,Taiwan,6.12393E-06
12/8/2017,Japan,-0.000409252
12/8/2017,Philippines,-0.002136858
12/8/2017,Mexico,-0.000827384
12/11/2017,India,-0.004494173
12/11/2017,Taiwan,3.37919E-05
12/11/2017,Thailand,-0.00047473
12/11/2017,Brazil,-0.002722383
12/11/2017,Indonesia,-0.000616776
12/11/2017,United States,-0.000511975
12/11/2017,Mexico,-0.000745554
12/11/2017,China,-0.000241346
12/11/2017,Philippines,-0.002218264
12/11/2017,Japan,-0.000388344
12/12/2017,Philippines,-0.002240096
12/12/2017,Brazil,-0.002787359
12/12/2017,India,-0.004638497
12/12/2017,Indonesia,-0.000590671
12/12/2017,Mexico,-0.000719489
12/12/2017,Thailand,-0.000499845
12/12/2017,United States,-0.000518198
12/12/2017,China,-0.000256468
12/12/2017,Taiwan,2.16811E-05
12/12/2017,Japan,-0.000380492
12/13/2017,China,-0.000245511
12/13/2017,Indonesia,-0.000574428
12/13/2017,Japan,-0.000359481
12/13/2017,Mexico,-0.000909271
12/13/2017,Thailand,-0.000523552
12/13/2017,United States,-0.000560515
12/13/2017,India,-0.004463654
12/13/2017,Taiwan,3.03627E-05
12/13/2017,Brazil,-0.002846352
12/13/2017,Philippines,-0.002332977
12/14/2017,China,-0.000244868
12/14/2017,United States,-0.000555409
12/14/2017,Indonesia,-0.000556366
12/14/2017,Mexico,-0.000935836
12/14/2017,Philippines,-0.002335025
12/14/2017,Japan,-0.000364904
12/14/2017,Taiwan,4.23226E-05
12/14/2017,Thailand,-0.000537558
12/14/2017,Brazil,-0.002695758
12/14/2017,India,-0.004517868
12/15/2017,Brazil,-0.002500178
12/15/2017,India,-0.004661099
12/15/2017,Philippines,-0.002272695
12/15/2017,Taiwan,2.54691E-05
12/15/2017,Mexico,-0.000952735
12/15/2017,Japan,-0.000375908
12/15/2017,China,-0.000242994
12/15/2017,United States,-0.000546061
12/15/2017,Thailand,-0.000544156
12/15/2017,Indonesia,-0.000548152
12/18/2017,Philippines,-0.002239674
12/18/2017,Mexico,-0.000898331
12/18/2017,Taiwan,7.63382E-05
12/18/2017,Japan,-0.000422384
12/18/2017,Thailand,-0.000508383
12/18/2017,United States,-0.000574427
12/18/2017,China,-0.000150974
12/18/2017,India,-0.004947642
12/18/2017,Brazil,-0.003053465
12/18/2017,Indonesia,-0.000498138
12/19/2017,United States,-0.000541171
12/19/2017,India,-0.005427124
12/19/2017,Brazil,-0.002904428
12/19/2017,China,-0.00013716
12/19/2017,Thailand,-0.000468212
12/19/2017,Indonesia,-0.000481407
12/19/2017,Mexico,-0.000757555
12/19/2017,Japan,-0.000381827
12/19/2017,Taiwan,6.04989E-05
12/19/2017,Philippines,-0.002299518
12/20/2017,India,-0.005259645
12/20/2017,Taiwan,5.73843E-05
12/20/2017,Brazil,-0.003039682
12/20/2017,Philippines,-0.002401214
12/20/2017,China,-0.000126204
12/20/2017,Indonesia,-0.000488968
12/20/2017,Mexico,-0.000780175
12/20/2017,United States,-0.000558844
12/20/2017,Thailand,-0.000466189
12/20/2017,Japan,-0.0003607
12/21/2017,Japan,-0.000367366
12/21/2017,Philippines,-0.002359604
12/21/2017,Mexico,-0.000770182
12/21/2017,Thailand,-0.00045087
12/21/2017,United States,-0.000567384
12/21/2017,India,-0.005394371
12/21/2017,China,-0.000118836
12/21/2017,Taiwan,8.9446E-05
12/21/2017,Indonesia,-0.000479904
12/21/2017,Brazil,-0.002979328
12/22/2017,China,-0.000120995
12/22/2017,Mexico,-0.000762278
12/22/2017,Thailand,-0.000452514
12/22/2017,United States,-0.000566685
12/22/2017,Japan,-0.000365086
12/22/2017,Taiwan,8.80063E-05
12/22/2017,Indonesia,-0.000480839
12/22/2017,India,-0.005340216
12/22/2017,Brazil,-0.002947197
12/22/2017,Philippines,-0.002340297
12/25/2017,China,-6.85563E-05
12/25/2017,Indonesia,-0.000303391
12/25/2017,Taiwan,2.51325E-05
12/25/2017,Mexico,-0.000913988
12/25/2017,Japan,-0.000423748
12/25/2017,Philippines,-0.002207785
12/25/2017,Brazil,-0.003237418
12/25/2017,Thailand,-0.000402772
12/25/2017,United States,-0.000513076
12/25/2017,India,-0.004854737
12/26/2017,Taiwan,5.0503E-05
12/26/2017,Japan,-0.000427327
12/26/2017,India,-0.004670057
12/26/2017,Philippines,-0.002195959
12/26/2017,China,-7.02364E-05
12/26/2017,Brazil,-0.003336619
12/26/2017,Indonesia,-0.000343629
12/26/2017,Thailand,-0.000441048
12/26/2017,United States,-0.000508249
12/26/2017,Mexico,-0.000891179
12/27/2017,China,-6.74929E-05
12/27/2017,Mexico,-0.000849413
12/27/2017,Indonesia,-0.000334489
12/27/2017,United States,-0.00050913
12/27/2017,India,-0.004561892
12/27/2017,Brazil,-0.003510061
12/27/2017,Thailand,-0.000442922
12/27/2017,Taiwan,4.67548E-05
12/27/2017,Japan,-0.000436686
12/27/2017,Philippines,-0.002185824
12/28/2017,China,-7.1294E-05
12/28/2017,Philippines,-0.00216347
12/28/2017,Mexico,-0.000848384
12/28/2017,Indonesia,-0.000320847
12/28/2017,Brazil,-0.003585314
12/28/2017,India,-0.004510319
12/28/2017,Taiwan,-2.73859E-05
12/28/2017,United States,-0.000426887
12/28/2017,Thailand,-0.000406604
12/28/2017,Japan,-0.000411565
12/29/2017,Taiwan,-4.07662E-05
12/29/2017,Mexico,-0.000935367
12/29/2017,Philippines,-0.002067259
12/29/2017,Japan,-0.000382507
12/29/2017,China,-7.2946E-05
12/29/2017,Indonesia,-0.000321266
12/29/2017,Thailand,-0.000410534
12/29/2017,United States,-0.000364785
12/29/2017,India,-0.004704636
12/29/2017,Brazil,-0.003444983
1/1/2018,China,-2.77804E-07
1/1/2018,Mexico,-0.000953825
1/1/2018,Philippines,-0.002028725
1/1/2018,Japan,-0.00039909
1/1/2018,United States,-0.000345133
1/1/2018,India,-0.004845383
1/1/2018,Thailand,-0.00045145
1/1/2018,Taiwan,-4.10708E-05
1/1/2018,Brazil,-0.003275323
1/1/2018,Indonesia,-0.000292627
1/2/2018,China,1.08214E-05
1/2/2018,Thailand,-0.000452055
1/2/2018,United States,-0.000366583
1/2/2018,Mexico,-0.001002253
1/2/2018,Japan,-0.000398683
1/2/2018,Taiwan,-5.01251E-05
1/2/2018,Philippines,-0.002029553
1/2/2018,India,-0.004619542
1/2/2018,Brazil,-0.003403372
1/2/2018,Indonesia,-0.000290964
1/3/2018,Thailand,-0.000461865
1/3/2018,United States,-0.000391647
1/3/2018,India,-0.004774265
1/3/2018,Philippines,-0.002163844
1/3/2018,Brazil,-0.003308895
1/3/2018,Taiwan,-4.00449E-05
1/3/2018,Indonesia,-0.000212343
1/3/2018,China,5.96589E-06
1/3/2018,Japan,-0.000396182
1/3/2018,Mexico,-0.00105362
1/4/2018,Japan,-0.000427505
1/4/2018,Mexico,-0.000980541
1/4/2018,China,4.7993E-06
1/4/2018,Thailand,-0.00046134
1/4/2018,Indonesia,-0.000226389
1/4/2018,United States,-0.000390901
1/4/2018,India,-0.004805595
1/4/2018,Brazil,-0.003345634
1/4/2018,Taiwan,-7.8392E-05
1/4/2018,Philippines,-0.002105948
1/5/2018,Mexico,-0.000985871
1/5/2018,Taiwan,-9.4283E-05
1/5/2018,Japan,-0.00041432
1/5/2018,Philippines,-0.002080174
1/5/2018,China,6.65557E-06
1/5/2018,Indonesia,-0.000228789
1/5/2018,United States,-0.000393708
1/5/2018,Thailand,-0.000450887
1/5/2018,India,-0.004763815
1/5/2018,Brazil,-0.003279392
1/8/2018,China,9.41172E-06
1/8/2018,India,-0.004796452
1/8/2018,United States,-0.000387457
1/8/2018,Thailand,-0.000442798
1/8/2018,Brazil,-0.003240425
1/8/2018,Indonesia,-0.000201953
1/8/2018,Mexico,-0.00101296
1/8/2018,Philippines,-0.002129296
1/8/2018,Japan,-0.00038598
1/8/2018,Taiwan,-9.33717E-05
1/9/2018,Taiwan,-0.000159421
1/9/2018,Japan,-0.000306769
1/9/2018,Mexico,-0.001028423
1/9/2018,Philippines,-0.002039562
1/9/2018,China,1.0667E-05
1/9/2018,United States,-0.000397559
1/9/2018,Indonesia,-0.000213943
1/9/2018,Thailand,-0.000452297
1/9/2018,Brazil,-0.003201383
1/9/2018,India,-0.00473366
1/10/2018,Japan,-0.000317723
1/10/2018,United States,-0.000374481
1/10/2018,Thailand,-0.000429128
1/10/2018,Mexico,-0.00123364
1/10/2018,China,4.20794E-06
1/10/2018,Indonesia,-0.000237841
1/10/2018,Brazil,-0.003129457
1/10/2018,India,-0.005025238
1/10/2018,Philippines,-0.001933523
1/10/2018,Taiwan,-0.000163923
1/11/2018,Taiwan,-0.000164595
1/11/2018,Brazil,-0.003239127
1/11/2018,China,8.1039E-06
1/11/2018,Indonesia,-0.000240314
1/11/2018,Thailand,-0.000419651
1/11/2018,United States,-0.00035403
1/11/2018,India,-0.005017046
1/11/2018,Japan,-0.000303802
1/11/2018,Philippines,-0.00183159
1/11/2018,Mexico,-0.001271428
1/12/2018,China,1.10613E-05
1/12/2018,Mexico,-0.001279235
1/12/2018,Japan,-0.000315854
1/12/2018,Philippines,-0.001837733
1/12/2018,Taiwan,-0.000158354
1/12/2018,Brazil,-0.003230153
1/12/2018,Thailand,-0.00041364
1/12/2018,United States,-0.000332556
1/12/2018,India,-0.004973997
1/12/2018,Indonesia,-0.000255723
1/15/2018,Thailand,-0.000409141
1/15/2018,United States,-0.000329056
1/15/2018,Brazil,-0.003228693
1/15/2018,India,-0.00489106
1/15/2018,China,1.19695E-05
1/15/2018,Indonesia,-0.000245587
1/15/2018,Philippines,-0.001932994
1/15/2018,Mexico,-0.001380512
1/15/2018,Japan,-0.000344076
1/15/2018,Taiwan,-0.000145848
1/16/2018,Mexico,-0.00137426
1/16/2018,Thailand,-0.000375711
1/16/2018,United States,-0.000338814
1/16/2018,China,1.12594E-05
1/16/2018,Indonesia,-0.000169262
1/16/2018,Brazil,-0.003328623
1/16/2018,India,-0.00492203
1/16/2018,Japan,-0.000336762
1/16/2018,Taiwan,-0.000138034
1/16/2018,Philippines,-0.001874939
1/17/2018,Philippines,-0.001946695
1/17/2018,Japan,-0.000330708
1/17/2018,Taiwan,-0.000114655
1/17/2018,China,6.40953E-07
1/17/2018,United States,-0.000323474
1/17/2018,Mexico,-0.001410436
1/17/2018,Thailand,-0.000367533
1/17/2018,Indonesia,-0.000153339
1/17/2018,India,-0.004817233
1/17/2018,Brazil,-0.003378664
1/18/2018,United States,-0.000315079
1/18/2018,Thailand,-0.000392282
1/18/2018,Japan,-0.000325547
1/18/2018,Mexico,-0.001463073
1/18/2018,China,2.0317E-05
1/18/2018,Philippines,-0.001985886
1/18/2018,India,-0.004791919
1/18/2018,Brazil,-0.003469908
1/18/2018,Indonesia,-0.000152739
1/18/2018,Taiwan,-8.0693E-05
1/19/2018,Thailand,-0.000400495
1/19/2018,United States,-0.000314769
1/19/2018,Indonesia,-0.00015017
1/19/2018,China,1.95347E-05
1/19/2018,India,-0.004725213
1/19/2018,Brazil,-0.003447173
1/19/2018,Philippines,-0.001971368
1/19/2018,Mexico,-0.0014551
1/19/2018,Taiwan,-8.21335E-05
1/19/2018,Japan,-0.000334761
1/22/2018,India,-0.004887642
1/22/2018,United States,-0.000284047
1/22/2018,Thailand,-0.00040164
1/22/2018,Brazil,-0.003397397
1/22/2018,Taiwan,-9.44253E-05
1/22/2018,Indonesia,-0.000138221
1/22/2018,Mexico,-0.001413649
1/22/2018,China,1.63002E-05
1/22/2018,Philippines,-0.001891973
1/22/2018,Japan,-0.000396279
1/23/2018,Philippines,-0.001900816
1/23/2018,India,-0.004946931
1/23/2018,Brazil,-0.003353519
1/23/2018,Indonesia,-0.000110214
1/23/2018,Mexico,-0.001412803
1/23/2018,Thailand,-0.000416542
1/23/2018,United States,-0.000267473
1/23/2018,China,3.15607E-06
1/23/2018,Taiwan,-0.000136762
1/23/2018,Japan,-0.000417262
1/24/2018,Japan,-0.000444849
1/24/2018,Mexico,-0.001403811
1/24/2018,Indonesia,-6.67793E-05
1/24/2018,China,4.16281E-05
1/24/2018,Thailand,-0.000428216
1/24/2018,United States,-0.000255534
1/24/2018,India,-0.004762171
1/24/2018,Brazil,-0.003999816
1/24/2018,Taiwan,-0.000190369
1/24/2018,Philippines,-0.001664069
1/25/2018,India,-0.004661134
1/25/2018,Brazil,-0.00403639
1/25/2018,Taiwan,-0.00019853
1/25/2018,Philippines,-0.001691986
1/25/2018,United States,-0.00022951
1/25/2018,Mexico,-0.001352648
1/25/2018,Thailand,-0.000438617
1/25/2018,Japan,-0.000432909
1/25/2018,Indonesia,-6.33238E-05
1/25/2018,China,4.37732E-05
1/26/2018,Brazil,-0.004378677
1/26/2018,United States,-0.000233246
1/26/2018,India,-0.00451036
1/26/2018,Thailand,-0.000441059
1/26/2018,Taiwan,-0.000193256
1/26/2018,Japan,-0.000412126
1/26/2018,Mexico,-0.001270516
1/26/2018,Philippines,-0.001625734
1/26/2018,China,4.62827E-05
1/26/2018,Indonesia,-5.0926E-05
1/29/2018,Mexico,-0.001279039
1/29/2018,Japan,-0.000432224
1/29/2018,United States,-0.000190523
1/29/2018,Thailand,-0.000474892
1/29/2018,China,4.07824E-05
1/29/2018,Philippines,-0.001646778
1/29/2018,Brazil,-0.004343159
1/29/2018,Indonesia,-5.90394E-05
1/29/2018,India,-0.004496628
1/29/2018,Taiwan,-0.000200117
1/30/2018,China,-1.79463E-05
1/30/2018,Indonesia,-0.000130603
1/30/2018,United States,-0.00021144
1/30/2018,Brazil,-0.004239161
1/30/2018,India,-0.004666138
1/30/2018,Thailand,-0.00051615
1/30/2018,Mexico,-0.001320516
1/30/2018,Taiwan,-0.000245371
1/30/2018,Japan,-0.000444826
1/30/2018,Philippines,-0.001936145
1/31/2018,China,-1.65611E-05
1/31/2018,Indonesia,-0.000135075
1/31/2018,Brazil,-0.004727574
1/31/2018,India,-0.004426265
1/31/2018,Taiwan,-0.000219444
1/31/2018,Philippines,-0.00197635
1/31/2018,Mexico,-0.00131934
1/31/2018,United States,-0.000204381
1/31/2018,Thailand,-0.000532953
1/31/2018,Japan,-0.000397454
2/1/2018,Mexico,-0.001342128
2/1/2018,Philippines,-0.001811949
2/1/2018,Japan,-0.00035837
2/1/2018,India,-0.004442694
2/1/2018,Taiwan,-0.000198952
2/1/2018,Indonesia,-0.000155601
2/1/2018,Thailand,-0.000550622
2/1/2018,United States,-0.000205046
2/1/2018,China,-1.81197E-05
2/1/2018,Brazil,-0.004689911
2/2/2018,United States,-0.000218854
2/2/2018,Thailand,-0.000595447
2/2/2018,Indonesia,-0.000216943
2/2/2018,India,-0.005575115
2/2/2018,Brazil,-0.004747154
2/2/2018,Taiwan,-0.00019824
2/2/2018,China,1.41059E-05
2/2/2018,Mexico,-0.001177861
2/2/2018,Philippines,-0.00181326
2/2/2018,Japan,-0.000350734
2/5/2018,India,-0.005680644
2/5/2018,Brazil,-0.004683896
2/5/2018,Philippines,-0.001941194
2/5/2018,Taiwan,-0.000190371
2/5/2018,Mexico,-0.001076337
2/5/2018,Japan,-0.000434249
2/5/2018,China,2.15361E-05
2/5/2018,Thailand,-0.000577088
2/5/2018,United States,-0.000247763
2/5/2018,Indonesia,-0.000213069
2/6/2018,Thailand,-0.000518134
2/6/2018,United States,-0.000253781
2/6/2018,India,-0.00585198
2/6/2018,Japan,-0.000419088
2/6/2018,Philippines,-0.001841319
2/6/2018,Mexico,-0.001149326
2/6/2018,Taiwan,-0.000213599
2/6/2018,China,1.05228E-05
2/6/2018,Brazil,-0.004407476
2/6/2018,Indonesia,-0.000229544
2/7/2018,United States,-0.000221164
2/7/2018,Mexico,-0.0012242
2/7/2018,China,1.12145E-05
2/7/2018,Thailand,-0.000523315
2/7/2018,Brazil,-0.004373133
2/7/2018,India,-0.005886551
2/7/2018,Indonesia,-0.000259793
2/7/2018,Philippines,-0.002052665
2/7/2018,Japan,-0.000414415
2/7/2018,Taiwan,-0.000226412
2/8/2018,Philippines,-0.001926882
2/8/2018,Mexico,-0.000933979
2/8/2018,China,8.54295E-06
2/8/2018,India,-0.006276734
2/8/2018,Taiwan,-0.000225071
2/8/2018,Brazil,-0.00360469
2/8/2018,Indonesia,-0.000244366
2/8/2018,United States,-0.000210112
2/8/2018,Thailand,-0.000449158
2/8/2018,Japan,-0.000414241
2/9/2018,Japan,-0.00043677
2/9/2018,Mexico,-0.000946701
2/9/2018,Taiwan,-0.000220612
2/9/2018,Philippines,-0.001957341
2/9/2018,Thailand,-0.000455928
2/9/2018,United States,-0.000181105
2/9/2018,India,-0.006396059
2/9/2018,Brazil,-0.003604639
2/9/2018,Indonesia,-0.000252259
2/9/2018,South Korea,-2.52909E-07
2/9/2018,China,-3.09115E-05
2/12/2018,Mexico,-0.000965764
2/12/2018,Philippines,-0.001869663
2/12/2018,China,2.2186E-05
2/12/2018,Japan,-0.000347441
2/12/2018,United States,-0.000189085
2/12/2018,India,-0.006676977
2/12/2018,Thailand,-0.000557415
2/12/2018,South Korea,-2.82733E-07
2/12/2018,Indonesia,-0.000272314
2/12/2018,Taiwan,-0.000257295
2/12/2018,Brazil,-0.003559921
2/13/2018,Indonesia,-0.000290542
2/13/2018,South Korea,-2.79237E-07
2/13/2018,Brazil,-0.003425268
2/13/2018,Thailand,-0.000553838
2/13/2018,United States,-0.000191953
2/13/2018,India,-0.006558723
2/13/2018,Taiwan,-0.00024552
2/13/2018,Japan,-0.000337797
2/13/2018,Philippines,-0.001875156
2/13/2018,Mexico,-0.000989216
2/13/2018,China,1.95611E-05
2/14/2018,India,-0.006354431
2/14/2018,Brazil,-0.003663031
2/14/2018,Indonesia,-0.00032659
2/14/2018,Taiwan,-0.000197902
