trade_dt,Ticker_Und,VaR90D%
3/16/2018,LREN3 BZ Equity,0.00000
3/16/2018,6409 TT Equity,-0.00013
3/16/2018,RAIL3 BZ Equity,-0.00386
3/16/2018,002508 CH Equity,0.00000
3/16/2018,MIKA IJ Equity,-0.00010
3/16/2018,MRCO IN Equity,-0.00056
3/16/2018,MDIA3 BZ Equity,-0.00032
3/16/2018,CPN TB Equity,-0.00061
3/16/2018,KLBF IJ Equity,-0.00026
3/16/2018,SECB PM Equity,-0.00024
3/16/2018,2199 HK Equity,-0.00008
3/16/2018,EIM IN Equity,-0.00052
3/16/2018,ICT PM Equity,-0.00033
3/16/2018,036570 KS Equity,0.00000
3/16/2018,URC PM Equity,-0.00010
3/16/2018,RADL3 BZ Equity,0.00000
3/16/2018,300136 CH Equity,0.00000
3/16/2018,MPI PM Equity,-0.00030
3/16/2018,CIFC IN Equity,-0.00113
3/16/2018,JPYUSD Curncy,0.00005
3/16/2018,PAG IN Equity,-0.00323
3/16/2018,69 HK Equity,0.00000
3/16/2018,EEM US Equity,-0.00037
3/16/2018,4613 JT Equity,-0.00031
3/16/2018,ALSEA* MM Equity,-0.00062
3/16/2018,TVSL IN Equity,-0.00097
3/16/2018,RBK IN Equity,-0.00065
3/19/2018,MDIA3 BZ Equity,-0.00034
3/19/2018,EIM IN Equity,-0.00047
3/19/2018,036570 KS Equity,0.00000
3/19/2018,MXNUSD Curncy,0.00059
3/19/2018,6409 TT Equity,-0.00018
3/19/2018,CIFC IN Equity,-0.00128
3/19/2018,EEM US Equity,-0.00039
3/19/2018,TVSL IN Equity,-0.00093
3/19/2018,PAG IN Equity,-0.00263
3/19/2018,69 HK Equity,0.00000
3/19/2018,CPN TB Equity,-0.00066
3/19/2018,URC PM Equity,-0.00010
3/19/2018,4613 JT Equity,-0.00030
3/19/2018,SECB PM Equity,-0.00026
3/19/2018,ICT PM Equity,-0.00035
3/19/2018,MPI PM Equity,-0.00022
3/19/2018,KLBF IJ Equity,-0.00025
3/19/2018,2199 HK Equity,-0.00008
3/19/2018,LREN3 BZ Equity,0.00000
3/19/2018,002508 CH Equity,0.00000
3/19/2018,RBK IN Equity,-0.00067
3/19/2018,JPYUSD Curncy,0.00006
3/19/2018,MIKA IJ Equity,-0.00012
3/19/2018,RAIL3 BZ Equity,-0.00354
3/19/2018,300136 CH Equity,0.00000
3/19/2018,GFREGIO MM Equity,-0.00041
3/19/2018,ALSEA* MM Equity,-0.00073
3/19/2018,MRCO IN Equity,-0.00053
3/19/2018,RADL3 BZ Equity,0.00000
3/20/2018,2199 HK Equity,-0.00008
3/20/2018,URC PM Equity,-0.00009
3/20/2018,036570 KS Equity,0.00000
3/20/2018,ICT PM Equity,-0.00029
3/20/2018,GFREGIO MM Equity,-0.00039
3/20/2018,KLBF IJ Equity,-0.00024
3/20/2018,4613 JT Equity,-0.00028
3/20/2018,MXNUSD Curncy,0.00058
3/20/2018,TVSL IN Equity,-0.00096
3/20/2018,SECB PM Equity,-0.00024
3/20/2018,69 HK Equity,0.00000
3/20/2018,002508 CH Equity,0.00000
3/20/2018,MDIA3 BZ Equity,-0.00035
3/20/2018,ALSEA* MM Equity,-0.00073
3/20/2018,RBK IN Equity,-0.00068
3/20/2018,PAG IN Equity,-0.00279
3/20/2018,RADL3 BZ Equity,0.00000
3/20/2018,MIKA IJ Equity,-0.00010
3/20/2018,EIM IN Equity,-0.00051
3/20/2018,300136 CH Equity,0.00000
3/20/2018,LREN3 BZ Equity,0.00000
3/20/2018,MPI PM Equity,-0.00021
3/20/2018,6409 TT Equity,-0.00017
3/20/2018,JPYUSD Curncy,0.00005
3/20/2018,CIFC IN Equity,-0.00128
3/20/2018,CPN TB Equity,-0.00063
3/20/2018,EEM US Equity,-0.00037
3/20/2018,RAIL3 BZ Equity,-0.00351
3/20/2018,MRCO IN Equity,-0.00059
3/21/2018,RADL3 BZ Equity,0.00000
3/21/2018,JPYUSD Curncy,0.00005
3/21/2018,MPI PM Equity,-0.00019
3/21/2018,6409 TT Equity,-0.00018
3/21/2018,MDIA3 BZ Equity,-0.00036
3/21/2018,002508 CH Equity,0.00000
3/21/2018,SECB PM Equity,-0.00023
3/21/2018,EIM IN Equity,-0.00050
3/21/2018,RAIL3 BZ Equity,-0.00354
3/21/2018,ICT PM Equity,-0.00028
3/21/2018,LREN3 BZ Equity,0.00000
3/21/2018,PAG IN Equity,-0.00279
3/21/2018,MIKA IJ Equity,-0.00010
3/21/2018,KLBF IJ Equity,-0.00024
3/21/2018,EEM US Equity,-0.00038
3/21/2018,69 HK Equity,0.00000
3/21/2018,300136 CH Equity,0.00000
3/21/2018,4613 JT Equity,-0.00028
3/21/2018,CPN TB Equity,-0.00063
3/21/2018,MXNUSD Curncy,0.00059
3/21/2018,RBK IN Equity,-0.00068
3/21/2018,TVSL IN Equity,-0.00096
3/21/2018,ALSEA* MM Equity,-0.00075
3/21/2018,MRCO IN Equity,-0.00061
3/21/2018,036570 KS Equity,0.00000
3/21/2018,URC PM Equity,-0.00005
3/21/2018,CIFC IN Equity,-0.00129
3/21/2018,2199 HK Equity,-0.00009
3/21/2018,GFREGIO MM Equity,-0.00040
3/22/2018,300136 CH Equity,0.00000
3/22/2018,URC PM Equity,-0.00005
3/22/2018,RBK IN Equity,-0.00067
3/22/2018,6409 TT Equity,-0.00017
3/22/2018,EEM US Equity,-0.00039
3/22/2018,GFREGIO MM Equity,-0.00040
3/22/2018,MRCO IN Equity,-0.00061
3/22/2018,MPI PM Equity,-0.00019
3/22/2018,RADL3 BZ Equity,0.00000
3/22/2018,EIM IN Equity,-0.00050
3/22/2018,SECB PM Equity,-0.00024
3/22/2018,KLBF IJ Equity,-0.00024
3/22/2018,LREN3 BZ Equity,0.00000
3/22/2018,MIKA IJ Equity,-0.00010
3/22/2018,69 HK Equity,0.00000
3/22/2018,002508 CH Equity,0.00000
3/22/2018,CIFC IN Equity,-0.00129
3/22/2018,CPN TB Equity,-0.00064
3/22/2018,RAIL3 BZ Equity,-0.00354
3/22/2018,MXNUSD Curncy,0.00058
3/22/2018,TVSL IN Equity,-0.00096
3/22/2018,2199 HK Equity,-0.00007
3/22/2018,ICT PM Equity,-0.00029
3/22/2018,MDIA3 BZ Equity,-0.00039
3/22/2018,JPYUSD Curncy,0.00004
3/22/2018,ALSEA* MM Equity,-0.00077
3/22/2018,PAG IN Equity,-0.00278
3/22/2018,036570 KS Equity,0.00000
3/22/2018,4613 JT Equity,-0.00028
3/23/2018,EIM IN Equity,-0.00050
3/23/2018,SECB PM Equity,-0.00025
3/23/2018,MPI PM Equity,-0.00018
3/23/2018,PAG IN Equity,-0.00277
3/23/2018,036570 KS Equity,0.00000
3/23/2018,URC PM Equity,-0.00005
3/23/2018,TVSL IN Equity,-0.00095
3/23/2018,JPYUSD Curncy,0.00004
3/23/2018,RBK IN Equity,-0.00067
3/23/2018,ALSEA* MM Equity,-0.00077
3/23/2018,4613 JT Equity,-0.00029
3/23/2018,CPN TB Equity,-0.00064
3/23/2018,MXNUSD Curncy,0.00058
3/23/2018,69 HK Equity,0.00000
3/23/2018,MIKA IJ Equity,-0.00009
3/23/2018,GFREGIO MM Equity,-0.00040
3/23/2018,LREN3 BZ Equity,0.00000
3/23/2018,6409 TT Equity,-0.00017
3/23/2018,ICT PM Equity,-0.00030
3/23/2018,MRCO IN Equity,-0.00061
3/23/2018,002508 CH Equity,0.00000
3/23/2018,300136 CH Equity,0.00000
3/23/2018,MDIA3 BZ Equity,-0.00040
3/23/2018,RAIL3 BZ Equity,-0.00356
3/23/2018,2199 HK Equity,-0.00008
3/23/2018,RADL3 BZ Equity,0.00000
3/23/2018,CIFC IN Equity,-0.00129
3/23/2018,EEM US Equity,-0.00039
3/23/2018,KLBF IJ Equity,-0.00024
3/26/2018,PAG IN Equity,-0.00308
3/26/2018,036570 KS Equity,0.00000
3/26/2018,JPYUSD Curncy,0.00003
3/26/2018,MXNUSD Curncy,0.00068
3/26/2018,MRCO IN Equity,-0.00066
3/26/2018,2199 HK Equity,-0.00006
3/26/2018,CIFC IN Equity,-0.00130
3/26/2018,ALSEA* MM Equity,-0.00080
3/26/2018,EEM US Equity,-0.00043
3/26/2018,4613 JT Equity,-0.00029
3/26/2018,69 HK Equity,0.00000
3/26/2018,ICT PM Equity,-0.00020
3/26/2018,SECB PM Equity,-0.00025
3/26/2018,URC PM Equity,-0.00005
3/26/2018,MIKA IJ Equity,-0.00004
3/26/2018,EIM IN Equity,-0.00051
3/26/2018,RBK IN Equity,-0.00070
3/26/2018,LREN3 BZ Equity,0.00000
3/26/2018,6409 TT Equity,-0.00023
3/26/2018,002508 CH Equity,0.00000
3/26/2018,MPI PM Equity,-0.00017
3/26/2018,TVSL IN Equity,-0.00107
3/26/2018,RAIL3 BZ Equity,-0.00340
3/26/2018,RADL3 BZ Equity,0.00000
3/26/2018,300136 CH Equity,0.00000
3/26/2018,KLBF IJ Equity,-0.00021
3/26/2018,GFREGIO MM Equity,-0.00055
3/26/2018,MDIA3 BZ Equity,-0.00037
3/26/2018,CPN TB Equity,-0.00063
3/27/2018,MXNUSD Curncy,0.00064
3/27/2018,2199 HK Equity,-0.00007
3/27/2018,EEM US Equity,-0.00038
3/27/2018,KLBF IJ Equity,-0.00025
3/27/2018,CIFC IN Equity,-0.00124
3/27/2018,RBK IN Equity,-0.00077
3/27/2018,RAIL3 BZ Equity,-0.00360
3/27/2018,69 HK Equity,0.00000
3/27/2018,MRCO IN Equity,-0.00058
3/27/2018,036570 KS Equity,0.00000
3/27/2018,PAG IN Equity,-0.00343
3/27/2018,CPN TB Equity,-0.00060
3/27/2018,002508 CH Equity,0.00000
3/27/2018,MIKA IJ Equity,-0.00003
3/27/2018,JPYUSD Curncy,0.00001
3/27/2018,GFREGIO MM Equity,-0.00053
3/27/2018,ALSEA* MM Equity,-0.00092
3/27/2018,ICT PM Equity,-0.00022
3/27/2018,URC PM Equity,-0.00006
3/27/2018,MPI PM Equity,-0.00020
3/27/2018,EIM IN Equity,-0.00055
3/27/2018,SECB PM Equity,-0.00018
3/27/2018,RADL3 BZ Equity,0.00000
3/27/2018,MDIA3 BZ Equity,-0.00035
3/27/2018,6409 TT Equity,-0.00018
3/27/2018,TVSL IN Equity,-0.00101
3/27/2018,4613 JT Equity,-0.00036
3/27/2018,LREN3 BZ Equity,0.00000
3/27/2018,300136 CH Equity,0.00000
3/28/2018,69 HK Equity,0.00000
3/28/2018,300136 CH Equity,0.00000
3/28/2018,ICT PM Equity,-0.00022
3/28/2018,GFREGIO MM Equity,-0.00054
3/28/2018,CPN TB Equity,-0.00061
3/28/2018,JPYUSD Curncy,0.00001
3/28/2018,RBK IN Equity,-0.00079
3/28/2018,PAG IN Equity,-0.00342
3/28/2018,KLBF IJ Equity,-0.00025
3/28/2018,MPI PM Equity,-0.00019
3/28/2018,6409 TT Equity,-0.00016
3/28/2018,URC PM Equity,-0.00005
3/28/2018,MXNUSD Curncy,0.00063
3/28/2018,TVSL IN Equity,-0.00102
3/28/2018,SECB PM Equity,-0.00020
3/28/2018,ALSEA* MM Equity,-0.00091
3/28/2018,002508 CH Equity,0.00000
3/28/2018,4613 JT Equity,-0.00037
3/28/2018,LREN3 BZ Equity,0.00000
3/28/2018,2199 HK Equity,-0.00007
3/28/2018,EEM US Equity,-0.00038
3/28/2018,RAIL3 BZ Equity,-0.00353
3/28/2018,MRCO IN Equity,-0.00059
3/28/2018,036570 KS Equity,0.00000
3/28/2018,CIFC IN Equity,-0.00126
3/28/2018,MDIA3 BZ Equity,-0.00034
3/28/2018,RADL3 BZ Equity,0.00000
3/28/2018,MIKA IJ Equity,-0.00006
3/28/2018,EIM IN Equity,-0.00057
3/29/2018,4613 JT Equity,-0.00038
3/29/2018,036570 KS Equity,0.00000
3/29/2018,SECB PM Equity,-0.00020
3/29/2018,MRCO IN Equity,-0.00055
3/29/2018,6409 TT Equity,-0.00015
3/29/2018,300136 CH Equity,0.00000
3/29/2018,MDIA3 BZ Equity,-0.00036
3/29/2018,ICT PM Equity,-0.00023
3/29/2018,ALSEA* MM Equity,-0.00081
3/29/2018,TVSL IN Equity,-0.00098
3/29/2018,JPYUSD Curncy,0.00000
3/29/2018,PAG IN Equity,-0.00334
3/29/2018,GFREGIO MM Equity,-0.00052
3/29/2018,EIM IN Equity,-0.00053
3/29/2018,002508 CH Equity,0.00000
3/29/2018,CIFC IN Equity,-0.00122
3/29/2018,URC PM Equity,-0.00006
3/29/2018,RADL3 BZ Equity,0.00000
3/29/2018,MIKA IJ Equity,-0.00005
3/29/2018,KLBF IJ Equity,-0.00027
3/29/2018,RBK IN Equity,-0.00078
3/29/2018,MPI PM Equity,-0.00017
3/29/2018,MXNUSD Curncy,0.00059
3/29/2018,LREN3 BZ Equity,0.00000
3/29/2018,2199 HK Equity,-0.00007
3/29/2018,RAIL3 BZ Equity,-0.00360
3/29/2018,69 HK Equity,0.00000
3/29/2018,CPN TB Equity,-0.00058
3/29/2018,EEM US Equity,-0.00039
3/30/2018,MDIA3 BZ Equity,-0.00034
3/30/2018,ICT PM Equity,-0.00023
3/30/2018,ALSEA* MM Equity,-0.00081
3/30/2018,EEM US Equity,-0.00039
3/30/2018,KLBF IJ Equity,-0.00027
3/30/2018,JPYUSD Curncy,0.00000
3/30/2018,RADL3 BZ Equity,0.00000
3/30/2018,URC PM Equity,-0.00006
3/30/2018,CIFC IN Equity,-0.00122
3/30/2018,EIM IN Equity,-0.00053
3/30/2018,RAIL3 BZ Equity,-0.00357
3/30/2018,69 HK Equity,0.00000
3/30/2018,TVSL IN Equity,-0.00098
3/30/2018,002508 CH Equity,0.00000
3/30/2018,300136 CH Equity,0.00000
3/30/2018,MRCO IN Equity,-0.00055
3/30/2018,2199 HK Equity,-0.00007
3/30/2018,RBK IN Equity,-0.00077
3/30/2018,PAG IN Equity,-0.00331
3/30/2018,MXNUSD Curncy,0.00059
3/30/2018,4613 JT Equity,-0.00039
3/30/2018,SECB PM Equity,-0.00021
3/30/2018,MIKA IJ Equity,-0.00005
3/30/2018,MPI PM Equity,-0.00017
3/30/2018,036570 KS Equity,0.00000
3/30/2018,GFREGIO MM Equity,-0.00059
3/30/2018,6409 TT Equity,-0.00013
3/30/2018,LREN3 BZ Equity,0.00000
3/30/2018,CPN TB Equity,-0.00057
4/2/2018,036570 KS Equity,0.00000
4/2/2018,300136 CH Equity,0.00000
4/2/2018,ICT PM Equity,-0.00020
4/2/2018,GFREGIO MM Equity,-0.00056
4/2/2018,SECB PM Equity,-0.00018
4/2/2018,2199 HK Equity,-0.00007
4/2/2018,CPN TB Equity,-0.00056
4/2/2018,MXNUSD Curncy,0.00055
4/2/2018,4613 JT Equity,-0.00035
4/2/2018,MIKA IJ Equity,-0.00005
4/2/2018,CIFC IN Equity,-0.00123
4/2/2018,KLBF IJ Equity,-0.00027
4/2/2018,ALSEA* MM Equity,-0.00075
4/2/2018,PAG IN Equity,-0.00320
4/2/2018,MPI PM Equity,-0.00020
4/2/2018,EEM US Equity,-0.00037
4/2/2018,002508 CH Equity,0.00000
4/2/2018,EIM IN Equity,-0.00055
4/2/2018,MDIA3 BZ Equity,-0.00031
4/2/2018,RAIL3 BZ Equity,-0.00385
4/2/2018,JPYUSD Curncy,0.00001
4/2/2018,RBK IN Equity,-0.00079
4/2/2018,RADL3 BZ Equity,0.00000
4/2/2018,URC PM Equity,-0.00006
4/2/2018,TVSL IN Equity,-0.00115
4/2/2018,69 HK Equity,0.00000
4/2/2018,6409 TT Equity,-0.00013
4/2/2018,LREN3 BZ Equity,0.00000
4/2/2018,MRCO IN Equity,-0.00053
4/3/2018,LREN3 BZ Equity,0.00000
4/3/2018,JPYUSD Curncy,0.00001
4/3/2018,6409 TT Equity,-0.00014
4/3/2018,CPN TB Equity,-0.00054
4/3/2018,MDIA3 BZ Equity,-0.00031
4/3/2018,4613 JT Equity,-0.00035
4/3/2018,TVSL IN Equity,-0.00112
4/3/2018,69 HK Equity,0.00000
4/3/2018,RADL3 BZ Equity,0.00000
4/3/2018,URC PM Equity,-0.00006
4/3/2018,GFREGIO MM Equity,-0.00058
4/3/2018,ALSEA* MM Equity,-0.00081
4/3/2018,KLBF IJ Equity,-0.00026
4/3/2018,2199 HK Equity,-0.00007
4/3/2018,CIFC IN Equity,-0.00124
4/3/2018,RBK IN Equity,-0.00079
4/3/2018,MIKA IJ Equity,-0.00005
4/3/2018,002508 CH Equity,0.00000
4/3/2018,MXNUSD Curncy,0.00056
4/3/2018,300136 CH Equity,0.00000
4/3/2018,ICT PM Equity,-0.00021
4/3/2018,SECB PM Equity,-0.00017
4/3/2018,EEM US Equity,-0.00037
4/3/2018,RAIL3 BZ Equity,-0.00379
4/3/2018,036570 KS Equity,0.00000
4/3/2018,MPI PM Equity,-0.00018
4/3/2018,PAG IN Equity,-0.00318
4/3/2018,EIM IN Equity,-0.00054
4/3/2018,MRCO IN Equity,-0.00051
4/4/2018,002508 CH Equity,0.00000
4/4/2018,EIM IN Equity,-0.00059
4/4/2018,RAIL3 BZ Equity,-0.00373
4/4/2018,TVSL IN Equity,-0.00110
4/4/2018,MDIA3 BZ Equity,-0.00031
4/4/2018,PAG IN Equity,-0.00328
4/4/2018,2199 HK Equity,-0.00008
4/4/2018,MPI PM Equity,-0.00017
4/4/2018,300136 CH Equity,0.00000
4/4/2018,036570 KS Equity,0.00000
4/4/2018,JPYUSD Curncy,0.00001
4/4/2018,MIKA IJ Equity,-0.00005
4/4/2018,MXNUSD Curncy,0.00043
4/4/2018,4613 JT Equity,-0.00034
4/4/2018,GFREGIO MM Equity,-0.00058
4/4/2018,ALSEA* MM Equity,-0.00084
4/4/2018,6409 TT Equity,-0.00013
4/4/2018,URC PM Equity,-0.00005
4/4/2018,EEM US Equity,-0.00037
4/4/2018,KLBF IJ Equity,-0.00024
4/4/2018,CIFC IN Equity,-0.00124
4/4/2018,SECB PM Equity,-0.00018
4/4/2018,CPN TB Equity,-0.00055
4/4/2018,RBK IN Equity,-0.00080
4/4/2018,69 HK Equity,0.00000
4/4/2018,RADL3 BZ Equity,0.00000
4/4/2018,LREN3 BZ Equity,0.00000
4/4/2018,ICT PM Equity,-0.00019
4/4/2018,MRCO IN Equity,-0.00051
4/5/2018,JPYUSD Curncy,-0.00002
4/5/2018,URC PM Equity,-0.00004
4/5/2018,CPN TB Equity,-0.00060
4/5/2018,MDIA3 BZ Equity,-0.00032
4/5/2018,300136 CH Equity,0.00000
4/5/2018,4613 JT Equity,-0.00037
4/5/2018,PAG IN Equity,-0.00386
4/5/2018,MRCO IN Equity,-0.00046
4/5/2018,CIFC IN Equity,-0.00119
4/5/2018,KLBF IJ Equity,-0.00021
4/5/2018,GFREGIO MM Equity,-0.00055
4/5/2018,EIM IN Equity,-0.00064
4/5/2018,RADL3 BZ Equity,0.00000
4/5/2018,MXNUSD Curncy,0.00044
4/5/2018,6409 TT Equity,-0.00010
4/5/2018,2199 HK Equity,-0.00008
4/5/2018,036570 KS Equity,0.00000
4/5/2018,002508 CH Equity,0.00000
4/5/2018,MIKA IJ Equity,-0.00003
4/5/2018,EEM US Equity,-0.00036
4/5/2018,TVSL IN Equity,-0.00109
4/5/2018,SECB PM Equity,-0.00025
4/5/2018,RAIL3 BZ Equity,-0.00361
4/5/2018,RBK IN Equity,-0.00080
4/5/2018,MPI PM Equity,-0.00014
4/5/2018,69 HK Equity,0.00000
4/5/2018,ALSEA* MM Equity,-0.00085
4/5/2018,ICT PM Equity,-0.00028
4/5/2018,LREN3 BZ Equity,0.00000
4/6/2018,002508 CH Equity,0.00000
4/6/2018,RADL3 BZ Equity,0.00000
4/6/2018,MPI PM Equity,-0.00015
4/6/2018,MIKA IJ Equity,-0.00003
4/6/2018,036570 KS Equity,0.00000
4/6/2018,4613 JT Equity,-0.00038
4/6/2018,2199 HK Equity,-0.00006
4/6/2018,MDIA3 BZ Equity,-0.00033
4/6/2018,ICT PM Equity,-0.00028
4/6/2018,CIFC IN Equity,-0.00118
4/6/2018,MXNUSD Curncy,0.00047
4/6/2018,URC PM Equity,-0.00006
4/6/2018,300136 CH Equity,0.00000
4/6/2018,EEM US Equity,-0.00036
4/6/2018,PAG IN Equity,-0.00381
4/6/2018,JPYUSD Curncy,-0.00003
4/6/2018,MRCO IN Equity,-0.00046
4/6/2018,6409 TT Equity,-0.00011
4/6/2018,69 HK Equity,0.00000
4/6/2018,RBK IN Equity,-0.00080
4/6/2018,ALSEA* MM Equity,-0.00087
4/6/2018,SECB PM Equity,-0.00026
4/6/2018,CPN TB Equity,-0.00059
4/6/2018,LREN3 BZ Equity,0.00000
4/6/2018,RAIL3 BZ Equity,-0.00355
4/6/2018,EIM IN Equity,-0.00063
4/6/2018,GFREGIO MM Equity,-0.00055
4/6/2018,KLBF IJ Equity,-0.00021
4/6/2018,TVSL IN Equity,-0.00108
4/9/2018,SECB PM Equity,-0.00027
4/9/2018,MPI PM Equity,-0.00015
4/9/2018,69 HK Equity,0.00000
4/9/2018,036570 KS Equity,0.00000
4/9/2018,JPYUSD Curncy,-0.00003
4/9/2018,EEM US Equity,-0.00036
4/9/2018,6409 TT Equity,-0.00013
4/9/2018,EIM IN Equity,-0.00062
4/9/2018,ICT PM Equity,-0.00030
4/9/2018,RAIL3 BZ Equity,-0.00349
4/9/2018,MDIA3 BZ Equity,-0.00034
4/9/2018,2199 HK Equity,-0.00006
4/9/2018,PAG IN Equity,-0.00418
4/9/2018,TVSL IN Equity,-0.00110
4/9/2018,300136 CH Equity,0.00000
4/9/2018,LREN3 BZ Equity,0.00000
4/9/2018,CIFC IN Equity,-0.00117
4/9/2018,MXNUSD Curncy,0.00048
4/9/2018,GFREGIO MM Equity,-0.00060
4/9/2018,002508 CH Equity,0.00000
4/9/2018,MIKA IJ Equity,-0.00007
4/9/2018,RADL3 BZ Equity,0.00000
4/9/2018,RBK IN Equity,-0.00080
4/9/2018,KLBF IJ Equity,-0.00019
4/9/2018,ALSEA* MM Equity,-0.00086
4/9/2018,4613 JT Equity,-0.00036
4/9/2018,CPN TB Equity,-0.00061
4/9/2018,MRCO IN Equity,-0.00052
4/9/2018,URC PM Equity,-0.00007
4/10/2018,KLBF IJ Equity,-0.00018
4/10/2018,EEM US Equity,-0.00038
4/10/2018,MXNUSD Curncy,0.00048
4/10/2018,EIM IN Equity,-0.00058
4/10/2018,TVSL IN Equity,-0.00105
4/10/2018,MRCO IN Equity,-0.00046
4/10/2018,036570 KS Equity,0.00000
4/10/2018,300136 CH Equity,0.00000
4/10/2018,SECB PM Equity,-0.00032
4/10/2018,CIFC IN Equity,-0.00107
4/10/2018,CPN TB Equity,-0.00075
4/10/2018,4613 JT Equity,-0.00042
4/10/2018,LREN3 BZ Equity,0.00000
4/10/2018,MDIA3 BZ Equity,-0.00031
4/10/2018,69 HK Equity,0.00000
4/10/2018,RAIL3 BZ Equity,-0.00363
4/10/2018,002508 CH Equity,0.00000
4/10/2018,JPYUSD Curncy,-0.00001
4/10/2018,GFREGIO MM Equity,-0.00058
4/10/2018,URC PM Equity,-0.00007
4/10/2018,6409 TT Equity,-0.00008
4/10/2018,RADL3 BZ Equity,0.00000
4/10/2018,MIKA IJ Equity,-0.00010
4/10/2018,PAG IN Equity,-0.00382
4/10/2018,ICT PM Equity,-0.00031
4/10/2018,RBK IN Equity,-0.00078
4/10/2018,MPI PM Equity,-0.00020
4/10/2018,ALSEA* MM Equity,-0.00106
4/10/2018,2199 HK Equity,-0.00006
4/11/2018,RADL3 BZ Equity,0.00000
4/11/2018,ICT PM Equity,-0.00029
4/11/2018,69 HK Equity,0.00000
4/11/2018,MDIA3 BZ Equity,-0.00030
4/11/2018,PAG IN Equity,-0.00379
4/11/2018,GFREGIO MM Equity,-0.00059
4/11/2018,4613 JT Equity,-0.00041
4/11/2018,JPYUSD Curncy,-0.00001
4/11/2018,2199 HK Equity,-0.00005
4/11/2018,SECB PM Equity,-0.00033
4/11/2018,URC PM Equity,-0.00007
4/11/2018,ALSEA* MM Equity,-0.00110
4/11/2018,TVSL IN Equity,-0.00106
4/11/2018,MRCO IN Equity,-0.00047
4/11/2018,MXNUSD Curncy,0.00048
4/11/2018,6409 TT Equity,-0.00007
4/11/2018,036570 KS Equity,0.00000
4/11/2018,EIM IN Equity,-0.00057
4/11/2018,RBK IN Equity,-0.00077
4/11/2018,MIKA IJ Equity,-0.00010
4/11/2018,002508 CH Equity,0.00000
4/11/2018,LREN3 BZ Equity,0.00000
4/11/2018,CIFC IN Equity,-0.00107
4/11/2018,CPN TB Equity,-0.00075
4/11/2018,300136 CH Equity,0.00000
4/11/2018,RAIL3 BZ Equity,-0.00361
4/11/2018,EEM US Equity,-0.00038
4/11/2018,KLBF IJ Equity,-0.00017
4/11/2018,MPI PM Equity,-0.00020
4/12/2018,EEM US Equity,-0.00038
4/12/2018,2199 HK Equity,-0.00005
4/12/2018,RBK IN Equity,-0.00076
4/12/2018,KLBF IJ Equity,-0.00017
4/12/2018,SECB PM Equity,-0.00033
4/12/2018,ICT PM Equity,-0.00029
4/12/2018,MDIA3 BZ Equity,-0.00031
4/12/2018,PAG IN Equity,-0.00374
4/12/2018,EIM IN Equity,-0.00056
4/12/2018,RADL3 BZ Equity,0.00000
4/12/2018,CPN TB Equity,-0.00074
4/12/2018,JPYUSD Curncy,-0.00001
4/12/2018,MXNUSD Curncy,0.00037
4/12/2018,LREN3 BZ Equity,0.00000
4/12/2018,6409 TT Equity,-0.00007
4/12/2018,CIFC IN Equity,-0.00107
4/12/2018,GFREGIO MM Equity,-0.00060
4/12/2018,URC PM Equity,-0.00007
4/12/2018,MRCO IN Equity,-0.00046
4/12/2018,002508 CH Equity,0.00000
4/12/2018,ALSEA* MM Equity,-0.00120
4/12/2018,MPI PM Equity,-0.00020
4/12/2018,300136 CH Equity,0.00000
4/12/2018,TVSL IN Equity,-0.00108
4/12/2018,RAIL3 BZ Equity,-0.00364
4/12/2018,69 HK Equity,0.00000
4/12/2018,036570 KS Equity,0.00000
4/12/2018,MIKA IJ Equity,-0.00010
4/12/2018,4613 JT Equity,-0.00041
4/13/2018,RBK IN Equity,-0.00076
4/13/2018,URC PM Equity,-0.00007
4/13/2018,2199 HK Equity,-0.00005
4/13/2018,6409 TT Equity,-0.00007
4/13/2018,CIFC IN Equity,-0.00106
4/13/2018,69 HK Equity,0.00000
4/13/2018,SECB PM Equity,-0.00033
4/13/2018,ICT PM Equity,-0.00026
4/13/2018,GFREGIO MM Equity,-0.00060
4/13/2018,300136 CH Equity,0.00000
4/13/2018,JPYUSD Curncy,-0.00002
4/13/2018,002508 CH Equity,0.00000
4/13/2018,MXNUSD Curncy,0.00038
4/13/2018,4613 JT Equity,-0.00040
4/13/2018,MPI PM Equity,-0.00014
4/13/2018,EEM US Equity,-0.00036
4/13/2018,ALSEA* MM Equity,-0.00130
4/13/2018,KLBF IJ Equity,-0.00016
4/13/2018,PAG IN Equity,-0.00380
4/13/2018,MRCO IN Equity,-0.00043
4/13/2018,036570 KS Equity,0.00000
4/13/2018,MIKA IJ Equity,-0.00009
4/13/2018,EIM IN Equity,-0.00059
4/13/2018,LREN3 BZ Equity,0.00000
4/13/2018,TVSL IN Equity,-0.00117
4/13/2018,RAIL3 BZ Equity,-0.00357
4/13/2018,CPN TB Equity,-0.00074
4/13/2018,MDIA3 BZ Equity,-0.00030
4/13/2018,RADL3 BZ Equity,0.00000
4/16/2018,6409 TT Equity,-0.00009
4/16/2018,GFREGIO MM Equity,-0.00059
4/16/2018,2199 HK Equity,-0.00005
4/16/2018,MXNUSD Curncy,0.00036
4/16/2018,URC PM Equity,-0.00007
4/16/2018,036570 KS Equity,0.00000
4/16/2018,69 HK Equity,0.00000
4/16/2018,002508 CH Equity,0.00000
4/16/2018,JPYUSD Curncy,-0.00003
