Date,name1,value,parent,name
24-01-17,GFREGIO MM Equity,0.027716447,Origin,GFREGIO MM 
24-01-17,PAG IN Equity,0.072348021,Origin,PAG IN 
24-01-17,RBK IN Equity,0.025935957,Origin,RBK IN 
24-01-17,2199 HK Equity,0.022946719,Origin,2199 HK 
24-01-17,4613 JT Equity,0.037027648,Origin,4613 JT 
24-01-17,JPYUSD Curncy,0,Origin,JPYUSD 
24-01-17,ICT PM Equity,0.091137159,Origin,ICT PM 
24-01-17,PARAUCO CI Equity,0.007259816,Origin,PARAUCO CI 
24-01-17,SECB PM Equity,0.079275554,Origin,SECB PM 
24-01-17,ALSEA* MM Equity,0.084414225,Origin,ALSEA* MM 
24-01-17,6409 TT Equity,0.037977283,Origin,6409 TT 
24-01-17,EIM IN Equity,0.043909037,Origin,EIM IN 
24-01-17,MRCO IN Equity,0.03507318,Origin,MRCO IN 
24-01-17,KLBF IJ Equity,0.033614817,Origin,KLBF IJ 
24-01-17,URC PM Equity,5.44E-05,Origin,URC PM 
24-01-17,MIKA IJ Equity,0.027254597,Origin,MIKA IJ 
25-01-17,EIM IN Equity,0.042573942,Origin,EIM IN 
25-01-17,RBK IN Equity,0.025706614,Origin,RBK IN 
25-01-17,MIKA IJ Equity,0.027172514,Origin,MIKA IJ 
25-01-17,PAG IN Equity,0.072711244,Origin,PAG IN 
25-01-17,DMC PM Equity,0.014161652,Origin,DMC PM 
25-01-17,KLBF IJ Equity,0.033332975,Origin,KLBF IJ 
25-01-17,EEM US Equity,0.04116762,Origin,EEM
25-01-17,MPI PM Equity,0.085036107,Origin,MPI PM 
25-01-17,RAIL3 BZ Equity,0.058633714,Origin,RAIL3 BZ 
25-01-17,TVSL IN Equity,0.044223438,Origin,TVSL IN 
25-01-17,KINO IJ Equity,0.003921967,Origin,KINO IJ 
25-01-17,SRCM IN Equity,0.067897381,Origin,SRCM IN 
25-01-17,URC PM Equity,5.34E-05,Origin,URC PM 
25-01-17,ALSEA* MM Equity,0.087875111,Origin,ALSEA* MM 
25-01-17,ACES IJ Equity,0.002621561,Origin,ACES IJ 
25-01-17,GFREGIO MM Equity,0.02889484,Origin,GFREGIO MM 
25-01-17,ICT PM Equity,0.091935764,Origin,ICT PM 
25-01-17,PARAUCO CI Equity,0.00753389,Origin,PARAUCO CI 
25-01-17,6409 TT Equity,0.037836688,Origin,6409 TT 
25-01-17,4613 JT Equity,0.037865933,Origin,4613 JT 
25-01-17,2199 HK Equity,0.022820666,Origin,2199 HK 
25-01-17,PI IN Equity,0.043368141,Origin,PI IN 
25-01-17,MRCO IN Equity,0.03474405,Origin,MRCO IN 
25-01-17,JPYUSD Curncy,0,Origin,JPYUSD 
25-01-17,SECB PM Equity,0.078692059,Origin,SECB PM 
26-01-17,URC PM Equity,5.32E-05,Origin,URC PM 
26-01-17,6409 TT Equity,0.037731484,Origin,6409 TT 
26-01-17,RBK IN Equity,0.025653345,Origin,RBK IN 
26-01-17,EEM US Equity,0.042090099,Origin,EEM
26-01-17,RAIL3 BZ Equity,0.0595974,Origin,RAIL3 BZ 
26-01-17,TVSL IN Equity,0.044128477,Origin,TVSL IN 
26-01-17,MIKA IJ Equity,0.02750739,Origin,MIKA IJ 
26-01-17,EIM IN Equity,0.042482522,Origin,EIM IN 
26-01-17,GFREGIO MM Equity,0.028095683,Origin,GFREGIO MM 
26-01-17,KLBF IJ Equity,0.033668371,Origin,KLBF IJ 
26-01-17,ALSEA* MM Equity,0.087174405,Origin,ALSEA* MM 
26-01-17,SRCM IN Equity,0.067751584,Origin,SRCM IN 
26-01-17,PAG IN Equity,0.07255511,Origin,PAG IN 
26-01-17,2199 HK Equity,0.022551107,Origin,2199 HK 
26-01-17,KINO IJ Equity,0.003909777,Origin,KINO IJ 
26-01-17,JPYUSD Curncy,0,Origin,JPYUSD 
26-01-17,PARAUCO CI Equity,0.007732738,Origin,PARAUCO CI 
26-01-17,ICT PM Equity,0.092811167,Origin,ICT PM 
26-01-17,ACES IJ Equity,0.002621636,Origin,ACES IJ 
26-01-17,PI IN Equity,0.043275016,Origin,PI IN 
26-01-17,MRCO IN Equity,0.034669444,Origin,MRCO IN 
26-01-17,DMC PM Equity,0.013680952,Origin,DMC PM 
26-01-17,SECB PM Equity,0.078904046,Origin,SECB PM 
26-01-17,4613 JT Equity,0.037880604,Origin,4613 JT 
26-01-17,MPI PM Equity,0.085026179,Origin,MPI PM 
27-01-17,KLBF IJ Equity,0.032771766,Origin,KLBF IJ 
27-01-17,SRCM IN Equity,0.067972866,Origin,SRCM IN 
27-01-17,GFREGIO MM Equity,0.029047012,Origin,GFREGIO MM 
27-01-17,ACES IJ Equity,0.002603546,Origin,ACES IJ 
27-01-17,TVSL IN Equity,0.043890755,Origin,TVSL IN 
27-01-17,SECB PM Equity,0.077693239,Origin,SECB PM 
27-01-17,MIKA IJ Equity,0.027341277,Origin,MIKA IJ 
27-01-17,6409 TT Equity,0.037318844,Origin,6409 TT 
27-01-17,URC PM Equity,5.31E-05,Origin,URC PM 
27-01-17,KINO IJ Equity,0.003870592,Origin,KINO IJ 
27-01-17,JPYUSD Curncy,0,Origin,JPYUSD 
27-01-17,EEM US Equity,0.042806748,Origin,EEM
27-01-17,ICT PM Equity,0.092272302,Origin,ICT PM 
27-01-17,MRCO IN Equity,0.035172157,Origin,MRCO IN 
27-01-17,2199 HK Equity,0.022221575,Origin,2199 HK 
27-01-17,RBK IN Equity,0.026070841,Origin,RBK IN 
27-01-17,PAG IN Equity,0.072417111,Origin,PAG IN 
27-01-17,RAIL3 BZ Equity,0.060099793,Origin,RAIL3 BZ 
27-01-17,PARAUCO CI Equity,0.008180521,Origin,PARAUCO CI 
27-01-17,4613 JT Equity,0.037209596,Origin,4613 JT 
27-01-17,MPI PM Equity,0.084425024,Origin,MPI PM 
27-01-17,PI IN Equity,0.042811286,Origin,PI IN 
27-01-17,ALSEA* MM Equity,0.090122953,Origin,ALSEA* MM 
27-01-17,DMC PM Equity,0.01337859,Origin,DMC PM 
27-01-17,EIM IN Equity,0.041847151,Origin,EIM IN 
30-01-17,PI IN Equity,0.043706312,Origin,PI IN 
30-01-17,TVSL IN Equity,0.043791554,Origin,TVSL IN 
30-01-17,MPI PM Equity,0.0831429,Origin,MPI PM 
30-01-17,KINO IJ Equity,0.003823944,Origin,KINO IJ 
30-01-17,SECB PM Equity,0.078312525,Origin,SECB PM 
30-01-17,KLBF IJ Equity,0.032666905,Origin,KLBF IJ 
30-01-17,RBK IN Equity,0.025785878,Origin,RBK IN 
30-01-17,PARAUCO CI Equity,0.008202583,Origin,PARAUCO CI 
30-01-17,ACES IJ Equity,0.00260419,Origin,ACES IJ 
30-01-17,DMC PM Equity,0.013472617,Origin,DMC PM 
30-01-17,SRCM IN Equity,0.067681364,Origin,SRCM IN 
30-01-17,ALSEA* MM Equity,0.090836648,Origin,ALSEA* MM 
30-01-17,EEM US Equity,0.042841455,Origin,EEM
30-01-17,GFREGIO MM Equity,0.029266407,Origin,GFREGIO MM 
30-01-17,MIKA IJ Equity,0.027360117,Origin,MIKA IJ 
30-01-17,4613 JT Equity,0.037518567,Origin,4613 JT 
30-01-17,MRCO IN Equity,0.03555187,Origin,MRCO IN 
30-01-17,PAG IN Equity,0.072973658,Origin,PAG IN 
30-01-17,EIM IN Equity,0.041560276,Origin,EIM IN 
30-01-17,RAIL3 BZ Equity,0.058531875,Origin,RAIL3 BZ 
30-01-17,2199 HK Equity,0.022361178,Origin,2199 HK 
30-01-17,URC PM Equity,5.25E-05,Origin,URC PM 
30-01-17,JPYUSD Curncy,0,Origin,JPYUSD 
30-01-17,6409 TT Equity,0.037553001,Origin,6409 TT 
30-01-17,ICT PM Equity,0.092093746,Origin,ICT PM 
31-01-17,KLBF IJ Equity,0.032480632,Origin,KLBF IJ 
31-01-17,4613 JT Equity,0.03776814,Origin,4613 JT 
31-01-17,MIKA IJ Equity,0.027873969,Origin,MIKA IJ 
31-01-17,GFREGIO MM Equity,0.029326359,Origin,GFREGIO MM 
31-01-17,ALSEA* MM Equity,0.091746493,Origin,ALSEA* MM 
31-01-17,MPI PM Equity,0.085175629,Origin,MPI PM 
31-01-17,RBK IN Equity,0.02522861,Origin,RBK IN 
31-01-17,EEM US Equity,0.044894564,Origin,EEM
31-01-17,2199 HK Equity,0.022347083,Origin,2199 HK 
31-01-17,PARAUCO CI Equity,0.008482672,Origin,PARAUCO CI 
31-01-17,KINO IJ Equity,0.003644278,Origin,KINO IJ 
31-01-17,MRCO IN Equity,0.035696616,Origin,MRCO IN 
31-01-17,SRCM IN Equity,0.066562052,Origin,SRCM IN 
31-01-17,DMC PM Equity,0.013375145,Origin,DMC PM 
31-01-17,ICT PM Equity,0.091403509,Origin,ICT PM 
31-01-17,RAIL3 BZ Equity,0.058952798,Origin,RAIL3 BZ 
31-01-17,ACES IJ Equity,0.002616383,Origin,ACES IJ 
31-01-17,EIM IN Equity,0.040190644,Origin,EIM IN 
31-01-17,6409 TT Equity,0.037703939,Origin,6409 TT 
31-01-17,URC PM Equity,5.18E-05,Origin,URC PM 
31-01-17,TVSL IN Equity,0.043554917,Origin,TVSL IN 
31-01-17,PAG IN Equity,0.072993775,Origin,PAG IN 
31-01-17,SECB PM Equity,0.078007817,Origin,SECB PM 
31-01-17,PI IN Equity,0.043118144,Origin,PI IN 
31-01-17,JPYUSD Curncy,0,Origin,JPYUSD 
1/2/2017,DMC PM Equity,0.013390618,Origin,DMC PM 
1/2/2017,EEM US Equity,0.044357982,Origin,EEM
1/2/2017,KINO IJ Equity,0.003526362,Origin,KINO IJ 
1/2/2017,RBK IN Equity,0.026292597,Origin,RBK IN 
1/2/2017,EIM IN Equity,0.040260694,Origin,EIM IN 
1/2/2017,4613 JT Equity,0.039722302,Origin,4613 JT 
1/2/2017,MRCO IN Equity,0.035627064,Origin,MRCO IN 
1/2/2017,PARAUCO CI Equity,0.008608035,Origin,PARAUCO CI 
1/2/2017,MPI PM Equity,0.08472515,Origin,MPI PM 
1/2/2017,KLBF IJ Equity,0.032852063,Origin,KLBF IJ 
1/2/2017,URC PM Equity,5.04E-05,Origin,URC PM 
1/2/2017,ACES IJ Equity,0.002618618,Origin,ACES IJ 
1/2/2017,6409 TT Equity,0.03746382,Origin,6409 TT 
1/2/2017,2199 HK Equity,0.020230648,Origin,2199 HK 
1/2/2017,MIKA IJ Equity,0.027748484,Origin,MIKA IJ 
1/2/2017,GFREGIO MM Equity,0.029127355,Origin,GFREGIO MM 
1/2/2017,ICT PM Equity,0.090448268,Origin,ICT PM 
1/2/2017,PAG IN Equity,0.072024091,Origin,PAG IN 
1/2/2017,TVSL IN Equity,0.044161563,Origin,TVSL IN 
1/2/2017,RAIL3 BZ Equity,0.05875501,Origin,RAIL3 BZ 
1/2/2017,SECB PM Equity,0.075129976,Origin,SECB PM 
1/2/2017,ALSEA* MM Equity,0.091011571,Origin,ALSEA* MM 
1/2/2017,SRCM IN Equity,0.068170877,Origin,SRCM IN 
1/2/2017,JPYUSD Curncy,0,Origin,JPYUSD 
1/2/2017,PI IN Equity,0.043099,Origin,PI IN 
2/2/2017,ALSEA* MM Equity,0.089245173,Origin,ALSEA* MM 
2/2/2017,PARAUCO CI Equity,0.009698986,Origin,PARAUCO CI 
2/2/2017,EEM US Equity,0.045438508,Origin,EEM
2/2/2017,PI IN Equity,0.045284446,Origin,PI IN 
2/2/2017,4613 JT Equity,0.039285157,Origin,4613 JT 
2/2/2017,2199 HK Equity,0.020119724,Origin,2199 HK 
2/2/2017,6409 TT Equity,0.037056595,Origin,6409 TT 
2/2/2017,KINO IJ Equity,0.003530886,Origin,KINO IJ 
2/2/2017,SRCM IN Equity,0.067691593,Origin,SRCM IN 
2/2/2017,DMC PM Equity,0.013373557,Origin,DMC PM 
2/2/2017,PAG IN Equity,0.071790723,Origin,PAG IN 
2/2/2017,TVSL IN Equity,0.043839826,Origin,TVSL IN 
2/2/2017,EIM IN Equity,0.037225651,Origin,EIM IN 
2/2/2017,MIKA IJ Equity,0.027688692,Origin,MIKA IJ 
2/2/2017,KLBF IJ Equity,0.033923823,Origin,KLBF IJ 
2/2/2017,URC PM Equity,5.12E-05,Origin,URC PM 
2/2/2017,GFREGIO MM Equity,0.029195818,Origin,GFREGIO MM 
2/2/2017,RBK IN Equity,0.025992826,Origin,RBK IN 
2/2/2017,MRCO IN Equity,0.036075666,Origin,MRCO IN 
2/2/2017,ACES IJ Equity,0.002613589,Origin,ACES IJ 
2/2/2017,JPYUSD Curncy,0,Origin,JPYUSD 
2/2/2017,ICT PM Equity,0.090888891,Origin,ICT PM 
2/2/2017,MPI PM Equity,0.084393225,Origin,MPI PM 
2/2/2017,RAIL3 BZ Equity,0.059864613,Origin,RAIL3 BZ 
2/2/2017,SECB PM Equity,0.075552188,Origin,SECB PM 
3/2/2017,ALSEA* MM Equity,0.088943193,Origin,ALSEA* MM 
3/2/2017,ACES IJ Equity,0.002639693,Origin,ACES IJ 
3/2/2017,MPI PM Equity,0.081641732,Origin,MPI PM 
3/2/2017,SRCM IN Equity,0.068770769,Origin,SRCM IN 
3/2/2017,MRCO IN Equity,0.036631961,Origin,MRCO IN 
3/2/2017,MIKA IJ Equity,0.027264771,Origin,MIKA IJ 
3/2/2017,DMC PM Equity,0.01324842,Origin,DMC PM 
3/2/2017,EIM IN Equity,0.03533215,Origin,EIM IN 
3/2/2017,SECB PM Equity,0.075005017,Origin,SECB PM 
3/2/2017,RAIL3 BZ Equity,0.060623275,Origin,RAIL3 BZ 
3/2/2017,4613 JT Equity,0.039215018,Origin,4613 JT 
3/2/2017,RBK IN Equity,0.025631805,Origin,RBK IN 
3/2/2017,PAG IN Equity,0.071351358,Origin,PAG IN 
3/2/2017,JPYUSD Curncy,0,Origin,JPYUSD 
3/2/2017,2199 HK Equity,0.02026264,Origin,2199 HK 
3/2/2017,URC PM Equity,5.09E-05,Origin,URC PM 
3/2/2017,ICT PM Equity,0.089733654,Origin,ICT PM 
3/2/2017,EEM US Equity,0.045538769,Origin,EEM
3/2/2017,GFREGIO MM Equity,0.029146106,Origin,GFREGIO MM 
3/2/2017,TVSL IN Equity,0.043931394,Origin,TVSL IN 
3/2/2017,KLBF IJ Equity,0.034179687,Origin,KLBF IJ 
3/2/2017,6409 TT Equity,0.037435044,Origin,6409 TT 
3/2/2017,KINO IJ Equity,0.003519227,Origin,KINO IJ 
3/2/2017,PI IN Equity,0.046007056,Origin,PI IN 
3/2/2017,PARAUCO CI Equity,0.009843578,Origin,PARAUCO CI 
6/2/2017,6409 TT Equity,0.037257976,Origin,6409 TT 
6/2/2017,PARAUCO CI Equity,0.010017461,Origin,PARAUCO CI 
6/2/2017,GFREGIO MM Equity,0.028651917,Origin,GFREGIO MM 
6/2/2017,SECB PM Equity,0.075602479,Origin,SECB PM 
6/2/2017,EEM US Equity,0.046707295,Origin,EEM
6/2/2017,MPI PM Equity,0.08256814,Origin,MPI PM 
6/2/2017,ICT PM Equity,0.088604427,Origin,ICT PM 
6/2/2017,ACES IJ Equity,0.002711329,Origin,ACES IJ 
6/2/2017,MRCO IN Equity,0.036517696,Origin,MRCO IN 
6/2/2017,PI IN Equity,0.045500545,Origin,PI IN 
6/2/2017,MIKA IJ Equity,0.026784485,Origin,MIKA IJ 
6/2/2017,EIM IN Equity,0.035770738,Origin,EIM IN 
6/2/2017,KLBF IJ Equity,0.034220426,Origin,KLBF IJ 
6/2/2017,ALSEA* MM Equity,0.08743507,Origin,ALSEA* MM 
6/2/2017,SRCM IN Equity,0.068135323,Origin,SRCM IN 
6/2/2017,2199 HK Equity,0.021684799,Origin,2199 HK 
6/2/2017,TVSL IN Equity,0.044187838,Origin,TVSL IN 
6/2/2017,PAG IN Equity,0.072078691,Origin,PAG IN 
6/2/2017,URC PM Equity,5.22E-05,Origin,URC PM 
6/2/2017,JPYUSD Curncy,0,Origin,JPYUSD 
6/2/2017,4613 JT Equity,0.039555908,Origin,4613 JT 
6/2/2017,RAIL3 BZ Equity,0.061419085,Origin,RAIL3 BZ 
6/2/2017,KINO IJ Equity,0.003463414,Origin,KINO IJ 
6/2/2017,RBK IN Equity,0.025615056,Origin,RBK IN 
6/2/2017,DMC PM Equity,0.012951325,Origin,DMC PM 
7/2/2017,DMC PM Equity,0.01278032,Origin,DMC PM 
7/2/2017,4613 JT Equity,0.03911803,Origin,4613 JT 
7/2/2017,RAIL3 BZ Equity,0.061197989,Origin,RAIL3 BZ 
7/2/2017,JPYUSD Curncy,0,Origin,JPYUSD 
7/2/2017,MRCO IN Equity,0.038397817,Origin,MRCO IN 
7/2/2017,6409 TT Equity,0.037918653,Origin,6409 TT 
7/2/2017,RBK IN Equity,0.025637122,Origin,RBK IN 
7/2/2017,SRCM IN Equity,0.067868746,Origin,SRCM IN 
7/2/2017,PARAUCO CI Equity,0.010094775,Origin,PARAUCO CI 
7/2/2017,PAG IN Equity,0.071376566,Origin,PAG IN 
7/2/2017,MPI PM Equity,0.082148117,Origin,MPI PM 
7/2/2017,URC PM Equity,5.25E-05,Origin,URC PM 
7/2/2017,KINO IJ Equity,0.003468051,Origin,KINO IJ 
7/2/2017,TVSL IN Equity,0.0437538,Origin,TVSL IN 
7/2/2017,ALSEA* MM Equity,0.086129655,Origin,ALSEA* MM 
7/2/2017,CPN TB Equity,2.16E-05,Origin,CPN TB 
7/2/2017,EIM IN Equity,0.03569246,Origin,EIM IN 
7/2/2017,ACES IJ Equity,0.002766843,Origin,ACES IJ 
7/2/2017,SECB PM Equity,0.0753747,Origin,SECB PM 
7/2/2017,2199 HK Equity,0.023195577,Origin,2199 HK 
7/2/2017,EEM US Equity,0.046565212,Origin,EEM
7/2/2017,MIKA IJ Equity,0.027054136,Origin,MIKA IJ 
7/2/2017,KLBF IJ Equity,0.034727548,Origin,KLBF IJ 
7/2/2017,GFREGIO MM Equity,0.028376022,Origin,GFREGIO MM 
7/2/2017,PI IN Equity,0.045147849,Origin,PI IN 
7/2/2017,ICT PM Equity,0.089113408,Origin,ICT PM 
8/2/2017,SECB PM Equity,0.07366679,Origin,SECB PM 
8/2/2017,PI IN Equity,0.043739173,Origin,PI IN 
8/2/2017,MPI PM Equity,0.082645914,Origin,MPI PM 
8/2/2017,SRCM IN Equity,0.067717099,Origin,SRCM IN 
8/2/2017,RAIL3 BZ Equity,0.061492973,Origin,RAIL3 BZ 
8/2/2017,DMC PM Equity,0.012238344,Origin,DMC PM 
8/2/2017,6409 TT Equity,0.037744448,Origin,6409 TT 
8/2/2017,ICT PM Equity,0.087685322,Origin,ICT PM 
8/2/2017,4613 JT Equity,0.039557357,Origin,4613 JT 
8/2/2017,URC PM Equity,5.12E-05,Origin,URC PM 
8/2/2017,KINO IJ Equity,0.003449585,Origin,KINO IJ 
8/2/2017,RBK IN Equity,0.025705325,Origin,RBK IN 
8/2/2017,EIM IN Equity,0.036002888,Origin,EIM IN 
8/2/2017,PAG IN Equity,0.072188116,Origin,PAG IN 
8/2/2017,TVSL IN Equity,0.044385999,Origin,TVSL IN 
8/2/2017,2199 HK Equity,0.022539045,Origin,2199 HK 
8/2/2017,ALSEA* MM Equity,0.086642643,Origin,ALSEA* MM 
8/2/2017,EEM US Equity,0.048440562,Origin,EEM
8/2/2017,PARAUCO CI Equity,0.009897966,Origin,PARAUCO CI 
8/2/2017,JPYUSD Curncy,0,Origin,JPYUSD 
8/2/2017,CPN TB Equity,2.16E-05,Origin,CPN TB 
8/2/2017,GFREGIO MM Equity,0.028020337,Origin,GFREGIO MM 
8/2/2017,KLBF IJ Equity,0.03478129,Origin,KLBF IJ 
8/2/2017,MRCO IN Equity,0.038919117,Origin,MRCO IN 
8/2/2017,ACES IJ Equity,0.002692686,Origin,ACES IJ 
8/2/2017,MIKA IJ Equity,0.027806364,Origin,MIKA IJ 
9/2/2017,SRCM IN Equity,0.06860064,Origin,SRCM IN 
9/2/2017,MRCO IN Equity,0.038423298,Origin,MRCO IN 
9/2/2017,4613 JT Equity,0.038871201,Origin,4613 JT 
9/2/2017,2199 HK Equity,0.022691643,Origin,2199 HK 
9/2/2017,PARAUCO CI Equity,0.009980364,Origin,PARAUCO CI 
9/2/2017,KINO IJ Equity,0.003446695,Origin,KINO IJ 
9/2/2017,ICT PM Equity,0.086434147,Origin,ICT PM 
9/2/2017,EEM US Equity,0.050141973,Origin,EEM
9/2/2017,EIM IN Equity,0.036094727,Origin,EIM IN 
9/2/2017,MIKA IJ Equity,0.027432729,Origin,MIKA IJ 
9/2/2017,RAIL3 BZ Equity,0.061511654,Origin,RAIL3 BZ 
9/2/2017,DMC PM Equity,0.012040271,Origin,DMC PM 
9/2/2017,ALSEA* MM Equity,0.086847679,Origin,ALSEA* MM 
9/2/2017,MPI PM Equity,0.083587122,Origin,MPI PM 
9/2/2017,TVSL IN Equity,0.045783755,Origin,TVSL IN 
9/2/2017,CPN TB Equity,2.16E-05,Origin,CPN TB 
9/2/2017,PAG IN Equity,0.071115068,Origin,PAG IN 
9/2/2017,KLBF IJ Equity,0.034992352,Origin,KLBF IJ 
9/2/2017,RBK IN Equity,0.025910051,Origin,RBK IN 
9/2/2017,JPYUSD Curncy,0,Origin,JPYUSD 
9/2/2017,URC PM Equity,4.95E-05,Origin,URC PM 
9/2/2017,GFREGIO MM Equity,0.027948504,Origin,GFREGIO MM 
9/2/2017,ACES IJ Equity,0.002647957,Origin,ACES IJ 
9/2/2017,6409 TT Equity,0.037144981,Origin,6409 TT 
9/2/2017,PI IN Equity,0.043444857,Origin,PI IN 
9/2/2017,SECB PM Equity,0.073275941,Origin,SECB PM 
10/2/2017,PI IN Equity,0.043532946,Origin,PI IN 
10/2/2017,PARAUCO CI Equity,0.010312796,Origin,PARAUCO CI 
10/2/2017,MPI PM Equity,0.082503734,Origin,MPI PM 
10/2/2017,MIKA IJ Equity,0.027191538,Origin,MIKA IJ 
10/2/2017,DMC PM Equity,0.011845458,Origin,DMC PM 
10/2/2017,ICT PM Equity,0.087006256,Origin,ICT PM 
10/2/2017,RAIL3 BZ Equity,0.064396214,Origin,RAIL3 BZ 
10/2/2017,EEM US Equity,0.050177693,Origin,EEM
10/2/2017,4613 JT Equity,0.037602732,Origin,4613 JT 
10/2/2017,6409 TT Equity,0.036196697,Origin,6409 TT 
10/2/2017,2199 HK Equity,0.023138489,Origin,2199 HK 
10/2/2017,EIM IN Equity,0.035951719,Origin,EIM IN 
10/2/2017,ACES IJ Equity,0.002639352,Origin,ACES IJ 
10/2/2017,JPYUSD Curncy,0,Origin,JPYUSD 
10/2/2017,SRCM IN Equity,0.068077561,Origin,SRCM IN 
10/2/2017,CPN TB Equity,2.13E-05,Origin,CPN TB 
10/2/2017,KLBF IJ Equity,0.037346171,Origin,KLBF IJ 
10/2/2017,ALSEA* MM Equity,0.088675679,Origin,ALSEA* MM 
10/2/2017,GFREGIO MM Equity,0.027604729,Origin,GFREGIO MM 
10/2/2017,KINO IJ Equity,0.003401217,Origin,KINO IJ 
10/2/2017,SECB PM Equity,0.072373033,Origin,SECB PM 
10/2/2017,RBK IN Equity,0.025357964,Origin,RBK IN 
10/2/2017,URC PM Equity,5.03E-05,Origin,URC PM 
10/2/2017,PAG IN Equity,0.071945423,Origin,PAG IN 
10/2/2017,TVSL IN Equity,0.045764097,Origin,TVSL IN 
10/2/2017,MRCO IN Equity,0.038385854,Origin,MRCO IN 
13-02-17,URC PM Equity,5.07E-05,Origin,URC PM 
13-02-17,6409 TT Equity,0.036317933,Origin,6409 TT 
13-02-17,CPN TB Equity,2.13E-05,Origin,CPN TB 
13-02-17,KLBF IJ Equity,0.037471929,Origin,KLBF IJ 
13-02-17,SECB PM Equity,0.071543877,Origin,SECB PM 
13-02-17,PI IN Equity,0.043929583,Origin,PI IN 
13-02-17,ICT PM Equity,0.087161714,Origin,ICT PM 
13-02-17,MRCO IN Equity,0.038202734,Origin,MRCO IN 
13-02-17,KINO IJ Equity,0.003473394,Origin,KINO IJ 
13-02-17,4613 JT Equity,0.037670286,Origin,4613 JT 
13-02-17,MPI PM Equity,0.082151459,Origin,MPI PM 
13-02-17,RBK IN Equity,0.025464162,Origin,RBK IN 
13-02-17,TVSL IN Equity,0.045557122,Origin,TVSL IN 
13-02-17,PAG IN Equity,0.070930121,Origin,PAG IN 
13-02-17,ACES IJ Equity,0.002664689,Origin,ACES IJ 
13-02-17,SRCM IN Equity,0.067128687,Origin,SRCM IN 
13-02-17,PARAUCO CI Equity,0.010234138,Origin,PARAUCO CI 
13-02-17,MIKA IJ Equity,0.027107923,Origin,MIKA IJ 
13-02-17,EIM IN Equity,0.037054208,Origin,EIM IN 
13-02-17,JPYUSD Curncy,0,Origin,JPYUSD 
13-02-17,2199 HK Equity,0.022830931,Origin,2199 HK 
13-02-17,ALSEA* MM Equity,0.087827835,Origin,ALSEA* MM 
13-02-17,GFREGIO MM Equity,0.027464957,Origin,GFREGIO MM 
13-02-17,DMC PM Equity,0.011848568,Origin,DMC PM 
13-02-17,EEM US Equity,0.050212072,Origin,EEM
13-02-17,RAIL3 BZ Equity,0.067115038,Origin,RAIL3 BZ 
14-02-17,DMC PM Equity,0.011919481,Origin,DMC PM 
14-02-17,ACES IJ Equity,0.002674387,Origin,ACES IJ 
14-02-17,MRCO IN Equity,0.038143018,Origin,MRCO IN 
14-02-17,URC PM Equity,4.93E-05,Origin,URC PM 
14-02-17,2199 HK Equity,0.023064797,Origin,2199 HK 
14-02-17,RBK IN Equity,0.026315045,Origin,RBK IN 
14-02-17,SECB PM Equity,0.071836653,Origin,SECB PM 
14-02-17,ALSEA* MM Equity,0.08854098,Origin,ALSEA* MM 
14-02-17,KINO IJ Equity,0.003641768,Origin,KINO IJ 
14-02-17,TVSL IN Equity,0.045647009,Origin,TVSL IN 
14-02-17,PAG IN Equity,0.07160529,Origin,PAG IN 
14-02-17,JPYUSD Curncy,0,Origin,JPYUSD 
14-02-17,SRCM IN Equity,0.064628264,Origin,SRCM IN 
14-02-17,EIM IN Equity,0.037942828,Origin,EIM IN 
14-02-17,RAIL3 BZ Equity,0.066766531,Origin,RAIL3 BZ 
14-02-17,ICT PM Equity,0.085443917,Origin,ICT PM 
14-02-17,EEM US Equity,0.050470101,Origin,EEM
14-02-17,MIKA IJ Equity,0.02686507,Origin,MIKA IJ 
14-02-17,MPI PM Equity,0.082886202,Origin,MPI PM 
14-02-17,4613 JT Equity,0.036808561,Origin,4613 JT 
14-02-17,PI IN Equity,0.044042383,Origin,PI IN 
14-02-17,6409 TT Equity,0.03745995,Origin,6409 TT 
14-02-17,CPN TB Equity,2.12E-05,Origin,CPN TB 
14-02-17,GFREGIO MM Equity,0.027356068,Origin,GFREGIO MM 
14-02-17,PARAUCO CI Equity,0.010166858,Origin,PARAUCO CI 
14-02-17,KLBF IJ Equity,0.037105177,Origin,KLBF IJ 
15-02-17,MRCO IN Equity,0.038007458,Origin,MRCO IN 
15-02-17,ALSEA* MM Equity,0.089656507,Origin,ALSEA* MM 
15-02-17,JPYUSD Curncy,0,Origin,JPYUSD 
15-02-17,EEM US Equity,0.050751937,Origin,EEM
15-02-17,SRCM IN Equity,0.065401276,Origin,SRCM IN 
15-02-17,KLBF IJ Equity,0.037049505,Origin,KLBF IJ 
15-02-17,RBK IN Equity,0.025721403,Origin,RBK IN 
15-02-17,MIKA IJ Equity,0.026824753,Origin,MIKA IJ 
15-02-17,DMC PM Equity,0.011924368,Origin,DMC PM 
15-02-17,RAIL3 BZ Equity,0.068700405,Origin,RAIL3 BZ 
15-02-17,MPI PM Equity,0.080724968,Origin,MPI PM 
15-02-17,4613 JT Equity,0.037278198,Origin,4613 JT 
15-02-17,CPN TB Equity,2.09E-05,Origin,CPN TB 
15-02-17,PARAUCO CI Equity,0.010661448,Origin,PARAUCO CI 
